ID,ItemNo,Date,Shift,Station,Hour,Quantity,LineLeader,Bay,DivisionId,CreationDateTime,BreakTime,WorkOrderId,Company,Division
1906,Items-TS-02922392-CH,2022-06-08,G,TS-0001,1900-01-01 20:00:00,31,TS_LineLeader_1,TS-0001,2,2022-06-08 13:14:00,30,W-544822,,
1907,Items-TS-02922392-CH,2022-06-08,G,TS-0001,1900-01-01 15:00:00,31,TS_LineLeader_1,TS-0001,2,2022-06-08 13:16:00,30,W-544822,,
1908,Items-BC-04459113-US,2022-06-08,G,BC-0001,1900-01-01 12:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-08 13:02:00,0,W-659813,,
1909,Items-BC-04459113-US,2022-06-08,G,BC-0001,1900-01-01 14:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-08 13:04:00,0,W-659813,,
1910,Items-BC-04459113-US,2022-06-08,G,BC-0001,1900-01-01 13:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-08 13:06:00,30,W-659813,,
1911,Items-BC-04459113-US,2022-06-08,G,BC-0001,1900-01-01 10:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-08 13:08:00,0,W-659813,,
1912,Items-BC-04459113-US,2022-06-08,G,BC-0001,1900-01-01 14:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-08 13:10:00,0,W-659813,,
1913,Items-BC-04459113-US,2022-06-08,G,BC-0001,1900-01-01 14:00:00,18,BC_LineLeader_1,BC-0001,5,2022-06-08 13:12:00,0,W-659813,,
1914,Items-BC-04459113-US,2022-06-08,G,BC-0001,1900-01-01 14:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-08 13:14:00,0,W-659813,,
1915,Items-BC-04459113-US,2022-06-08,G,BC-0001,1900-01-01 13:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-08 13:16:00,0,W-659813,,
1916,Items-BC-04459113-US,2022-06-08,G,BC-0001,1900-01-01 17:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-08 13:18:00,0,W-659813,,
1917,Items-BC-04459113-US,2022-06-08,G,BC-0001,1900-01-01 20:00:00,19,BC_LineLeader_1,BC-0001,5,2022-06-08 13:20:00,0,W-659813,,
1918,Items-EE-04378618-IN,2022-06-08,G,EE-0001,1900-01-01 16:00:00,30,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,0,W-36080,,
1919,Items-EE-04378618-IN,2022-06-08,G,EE-0001,1900-01-01 15:00:00,30,EE_LineLeader_1,EE-0001,4,2022-06-08 13:04:00,60,W-36080,,
1920,Items-EE-04378618-IN,2022-06-08,G,EE-0001,1900-01-01 14:00:00,30,EE_LineLeader_1,EE-0001,4,2022-06-08 13:06:00,0,W-36080,,
1921,Items-EE-04378618-IN,2022-06-08,G,EE-0001,1900-01-01 09:00:00,31,EE_LineLeader_1,EE-0001,4,2022-06-08 13:08:00,0,W-36080,,
1922,Items-EE-04378618-IN,2022-06-08,G,EE-0001,1900-01-01 09:00:00,31,EE_LineLeader_1,EE-0001,4,2022-06-08 13:10:00,0,W-36080,,
1923,Items-EE-04378618-IN,2022-06-08,G,EE-0001,1900-01-01 15:00:00,31,EE_LineLeader_1,EE-0001,4,2022-06-08 13:12:00,60,W-36080,,
1924,Items-EE-04378618-IN,2022-06-08,G,EE-0001,1900-01-01 18:00:00,31,EE_LineLeader_1,EE-0001,4,2022-06-08 13:14:00,0,W-36080,,
1925,Items-EP-00105503-JP,2022-06-08,G,EP-0001,1900-01-01 15:00:00,28,EP_LineLeader_1,EP-0001,1,2022-06-08 13:02:00,30,W-104123,,
1926,Items-EP-00105503-JP,2022-06-08,G,EP-0001,1900-01-01 18:00:00,28,EP_LineLeader_1,EP-0001,1,2022-06-08 13:04:00,0,W-104123,,
1927,Items-EP-00105503-JP,2022-06-08,G,EP-0001,1900-01-01 11:00:00,28,EP_LineLeader_1,EP-0001,1,2022-06-08 13:06:00,0,W-104123,,
1928,Items-EP-00105503-JP,2022-06-08,G,EP-0001,1900-01-01 15:00:00,28,EP_LineLeader_1,EP-0001,1,2022-06-08 13:08:00,0,W-104123,,
1929,Items-EP-00105503-JP,2022-06-08,G,EP-0001,1900-01-01 10:00:00,28,EP_LineLeader_1,EP-0001,1,2022-06-08 13:10:00,0,W-104123,,
1930,Items-EP-00105503-JP,2022-06-08,G,EP-0001,1900-01-01 19:00:00,29,EP_LineLeader_1,EP-0001,1,2022-06-08 13:12:00,30,W-104123,,
1931,Items-EP-00105503-JP,2022-06-08,G,EP-0001,1900-01-01 19:00:00,29,EP_LineLeader_1,EP-0001,1,2022-06-08 13:14:00,0,W-104123,,
1932,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 16:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,0,W-12271,,
1933,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 19:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-08 13:04:00,0,W-12271,,
1934,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 15:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-08 13:06:00,0,W-12271,,
1935,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 14:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-08 13:08:00,60,W-12271,,
1936,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 19:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-08 13:10:00,0,W-12271,,
1937,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 14:00:00,36,EE_LineLeader_1,EE-0001,4,2022-06-08 13:12:00,0,W-12271,,
1938,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 17:00:00,36,EE_LineLeader_1,EE-0001,4,2022-06-08 13:14:00,30,W-12271,,
1939,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 12:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-08 13:02:00,0,W-475674,,
1940,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 10:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-08 13:04:00,0,W-475674,,
1941,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 13:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:06:00,0,W-475674,,
1942,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 14:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:08:00,30,W-475674,,
1943,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 17:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:10:00,0,W-475674,,
1944,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 17:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:12:00,0,W-475674,,
1945,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 11:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:14:00,0,W-475674,,
1946,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 16:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:16:00,60,W-475674,,
1947,Items-SB-01922836-JP,2022-06-08,G,SB-0001,1900-01-01 09:00:00,50,SB_LineLeader_1,SB-0001,3,2022-06-08 13:02:00,30,W-659192,,
1948,Items-SB-01922836-JP,2022-06-08,G,SB-0001,1900-01-01 14:00:00,50,SB_LineLeader_1,SB-0001,3,2022-06-08 13:04:00,60,W-659192,,
1949,Items-SB-01922836-JP,2022-06-08,G,SB-0001,1900-01-01 18:00:00,50,SB_LineLeader_1,SB-0001,3,2022-06-08 13:06:00,30,W-659192,,
1950,Items-SB-01922836-JP,2022-06-08,G,SB-0001,1900-01-01 20:00:00,51,SB_LineLeader_1,SB-0001,3,2022-06-08 13:08:00,0,W-659192,,
1951,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 09:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,0,W-569578,,
1952,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 14:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:04:00,60,W-569578,,
1953,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 11:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:06:00,0,W-569578,,
1954,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 14:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:08:00,30,W-569578,,
1955,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 09:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:10:00,0,W-569578,,
1956,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 20:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:12:00,60,W-569578,,
1957,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 20:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-08 13:14:00,0,W-569578,,
1958,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 14:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-08 13:16:00,0,W-569578,,
1959,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 17:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-08 13:18:00,0,W-569578,,
1960,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 17:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-08 13:20:00,0,W-569578,,
1961,Items-EP-00081648-CH,2022-06-08,G,EP-0001,1900-01-01 10:00:00,82,EP_LineLeader_1,EP-0001,1,2022-06-08 13:02:00,0,W-831585,,
1962,Items-EP-00081648-CH,2022-06-08,G,EP-0001,1900-01-01 20:00:00,83,EP_LineLeader_1,EP-0001,1,2022-06-08 13:04:00,60,W-831585,,
1963,Items-EP-00081648-CH,2022-06-08,G,EP-0001,1900-01-01 09:00:00,83,EP_LineLeader_1,EP-0001,1,2022-06-08 13:06:00,60,W-831585,,
1964,Items-EE-02512664-IN,2022-06-08,G,EE-0001,1900-01-01 15:00:00,212,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,0,W-471496,,
1965,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 12:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:02:00,30,W-773785,,
1966,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 19:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:04:00,30,W-773785,,
1967,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 14:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:06:00,30,W-773785,,
1968,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 15:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:08:00,60,W-773785,,
1969,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 11:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:10:00,0,W-773785,,
1970,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 13:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:12:00,30,W-773785,,
1971,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 20:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:14:00,0,W-773785,,
1972,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 12:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-08 13:16:00,0,W-773785,,
1973,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 16:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-08 13:18:00,0,W-773785,,
1974,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 15:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-08 13:20:00,0,W-773785,,
1975,Items-EE-02512664-IN,2022-06-08,G,EE-0001,1900-01-01 14:00:00,102,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,60,W-937027,,
1976,Items-EE-02512664-IN,2022-06-08,G,EE-0001,1900-01-01 14:00:00,102,EE_LineLeader_1,EE-0001,4,2022-06-08 13:04:00,60,W-937027,,
1977,Items-EE-00741901-CH,2022-06-08,G,EE-0001,1900-01-01 13:00:00,193,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,60,W-895318,,
1978,Items-TS-08597855-US,2022-06-08,G,TS-0001,1900-01-01 19:00:00,172,TS_LineLeader_1,TS-0001,2,2022-06-08 13:02:00,0,W-922799,,
1979,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 19:00:00,180,EP_LineLeader_1,EP-0001,1,2022-06-08 13:02:00,60,W-741206,,
1980,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 20:00:00,33,BC_LineLeader_1,BC-0001,5,2022-06-08 13:02:00,0,W-626103,,
1981,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 11:00:00,33,BC_LineLeader_1,BC-0001,5,2022-06-08 13:04:00,0,W-626103,,
1982,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 11:00:00,33,BC_LineLeader_1,BC-0001,5,2022-06-08 13:06:00,30,W-626103,,
1983,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 17:00:00,34,BC_LineLeader_1,BC-0001,5,2022-06-08 13:08:00,0,W-626103,,
1984,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 15:00:00,34,BC_LineLeader_1,BC-0001,5,2022-06-08 13:10:00,60,W-626103,,
1985,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 17:00:00,34,BC_LineLeader_1,BC-0001,5,2022-06-08 13:12:00,0,W-626103,,
1986,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 18:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:02:00,0,W-303435,,
1987,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 16:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:04:00,30,W-303435,,
1988,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 17:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:06:00,0,W-303435,,
1989,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 16:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:08:00,0,W-303435,,
1990,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 15:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:10:00,0,W-303435,,
1991,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 10:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:12:00,0,W-303435,,
1992,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 09:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:14:00,0,W-303435,,
1993,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 09:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:16:00,0,W-303435,,
1994,Items-SB-06861728-JP,2022-06-08,G,SB-0001,1900-01-01 13:00:00,202,SB_LineLeader_1,SB-0001,3,2022-06-08 13:02:00,0,W-526902,,
1995,Items-SB-04583531-US,2022-06-08,G,SB-0001,1900-01-01 17:00:00,73,SB_LineLeader_1,SB-0001,3,2022-06-08 13:02:00,30,W-102418,,
1996,Items-SB-04583531-US,2022-06-08,G,SB-0001,1900-01-01 12:00:00,73,SB_LineLeader_1,SB-0001,3,2022-06-08 13:04:00,30,W-102418,,
1997,Items-SB-04583531-US,2022-06-08,G,SB-0001,1900-01-01 20:00:00,73,SB_LineLeader_1,SB-0001,3,2022-06-08 13:06:00,60,W-102418,,
1998,Items-EE-04264866-BR,2022-06-08,G,EE-0001,1900-01-01 14:00:00,46,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,60,W-811365,,
1999,Items-EE-04264866-BR,2022-06-08,G,EE-0001,1900-01-01 09:00:00,46,EE_LineLeader_1,EE-0001,4,2022-06-08 13:04:00,0,W-811365,,
2000,Items-EE-04264866-BR,2022-06-08,G,EE-0001,1900-01-01 13:00:00,46,EE_LineLeader_1,EE-0001,4,2022-06-08 13:06:00,0,W-811365,,
2001,Items-EE-04264866-BR,2022-06-08,G,EE-0001,1900-01-01 11:00:00,46,EE_LineLeader_1,EE-0001,4,2022-06-08 13:08:00,30,W-811365,,
2002,Items-EE-04264866-BR,2022-06-08,G,EE-0001,1900-01-01 18:00:00,47,EE_LineLeader_1,EE-0001,4,2022-06-08 13:10:00,0,W-811365,,
2003,Items-EP-04550702-BR,2022-06-08,G,EP-0001,1900-01-01 20:00:00,75,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,0,W-187991,,
2004,Items-EP-04550702-BR,2022-06-08,G,EP-0001,1900-01-01 13:00:00,76,EP_LineLeader_1,EP-0001,1,2022-06-08 01:04:00,30,W-187991,,
2005,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 18:00:00,29,TS_LineLeader_1,TS-0001,2,2022-06-08 01:02:00,60,W-708421,,
2006,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 12:00:00,29,TS_LineLeader_1,TS-0001,2,2022-06-08 01:04:00,60,W-708421,,
2007,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 19:00:00,29,TS_LineLeader_1,TS-0001,2,2022-06-08 01:06:00,0,W-708421,,
2008,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 12:00:00,29,TS_LineLeader_1,TS-0001,2,2022-06-08 01:08:00,30,W-708421,,
2009,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 09:00:00,29,TS_LineLeader_1,TS-0001,2,2022-06-08 01:10:00,30,W-708421,,
2010,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 14:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:12:00,0,W-708421,,
2011,Items-BC-02647288-JP,2022-06-08,G,BC-0001,1900-01-01 16:00:00,111,BC_LineLeader_1,BC-0001,5,2022-06-08 01:02:00,30,W-467434,,
2012,Items-BC-02647288-JP,2022-06-08,G,BC-0001,1900-01-01 12:00:00,111,BC_LineLeader_1,BC-0001,5,2022-06-08 01:04:00,0,W-467434,,
2013,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 18:00:00,220,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,0,W-310223,,
2014,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 19:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-08 01:02:00,60,W-568487,,
2015,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 09:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:04:00,0,W-568487,,
2016,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 15:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:06:00,0,W-568487,,
2017,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 16:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:08:00,0,W-568487,,
2018,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 14:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:10:00,0,W-568487,,
2019,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 19:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:12:00,0,W-568487,,
2020,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 12:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:14:00,0,W-568487,,
2021,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 19:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,0,W-521267,,
2022,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 11:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:04:00,0,W-521267,,
2023,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 19:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:06:00,60,W-521267,,
2024,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 09:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:08:00,0,W-521267,,
2025,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 12:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:10:00,0,W-521267,,
2026,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 15:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:12:00,60,W-521267,,
2027,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 17:00:00,30,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,60,W-306853,,
2028,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 14:00:00,30,EP_LineLeader_1,EP-0001,1,2022-06-08 01:04:00,60,W-306853,,
2029,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 19:00:00,30,EP_LineLeader_1,EP-0001,1,2022-06-08 01:06:00,30,W-306853,,
2030,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 13:00:00,30,EP_LineLeader_1,EP-0001,1,2022-06-08 01:08:00,30,W-306853,,
2031,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 17:00:00,30,EP_LineLeader_1,EP-0001,1,2022-06-08 01:10:00,0,W-306853,,
2032,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 14:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-08 01:12:00,0,W-306853,,
2033,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 20:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:02:00,0,W-218245,,
2034,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 13:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:04:00,0,W-218245,,
2035,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 11:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:06:00,60,W-218245,,
2036,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 10:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:08:00,30,W-218245,,
2037,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 20:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:10:00,0,W-218245,,
2038,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 16:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:12:00,60,W-218245,,
2039,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 12:00:00,28,TS_LineLeader_1,TS-0001,2,2022-06-08 01:14:00,60,W-218245,,
2040,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 13:00:00,28,TS_LineLeader_1,TS-0001,2,2022-06-08 01:16:00,0,W-218245,,
2041,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 18:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:02:00,60,W-114960,,
2042,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 09:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:04:00,60,W-114960,,
2043,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 14:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:06:00,0,W-114960,,
2044,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 14:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:08:00,30,W-114960,,
2045,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 14:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:10:00,60,W-114960,,
2046,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 13:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:12:00,0,W-114960,,
2047,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 16:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-08 01:14:00,60,W-114960,,
2048,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 12:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-08 01:16:00,0,W-114960,,
2049,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 17:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:02:00,0,W-418947,,
2050,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 09:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:04:00,0,W-418947,,
2051,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 18:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:06:00,0,W-418947,,
2052,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 11:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:08:00,30,W-418947,,
2053,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 11:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:10:00,0,W-418947,,
2054,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 09:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:12:00,60,W-418947,,
2055,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 13:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:14:00,60,W-418947,,
2056,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 15:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:02:00,0,W-685618,,
2057,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 14:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:04:00,30,W-685618,,
2058,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 16:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:06:00,0,W-685618,,
2059,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 15:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:08:00,0,W-685618,,
2060,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 15:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:10:00,60,W-685618,,
2061,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 14:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:12:00,30,W-685618,,
2062,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 19:00:00,177,BC_LineLeader_1,BC-0001,5,2022-06-08 01:02:00,0,W-915496,,
2063,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 12:00:00,33,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,0,W-150427,,
2064,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 17:00:00,33,EP_LineLeader_1,EP-0001,1,2022-06-08 01:04:00,60,W-150427,,
2065,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 15:00:00,33,EP_LineLeader_1,EP-0001,1,2022-06-08 01:06:00,30,W-150427,,
