,ItemId,SubWorkCenter,LastModifiedDate_Hour,LastModifiedDate_Date,count(BoardId),ID,Date,Shift,Hour,Quantity,LineLeader,Bay,DivisionId,CreationDateTime,BreakTime,WorkOrderId,Company,Division,Description,Modality,Revision,BaseUOM,Batch_Management,SerialNumber_Profile,ShelfLife,ShelfLife_Date,MSD,Item_Category,MSLDetails
1853,Items-SB-09133837-BR,SB-0001,10,7,18,1710,2022-06-07,G,1900-01-01 10:31:50,19,SB_LineLeader_1,SB-0001,3,2022-06-07 14:10:00,30,W-915077,,,Items-SB-09133837-BR,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_BR,None
1854,Items-SB-09133837-BR,SB-0001,10,7,18,1666,2022-06-07,G,1900-01-01 10:31:50,48,SB_LineLeader_1,SB-0001,3,2022-06-07 14:08:00,60,W-269080,,,Items-SB-09133837-BR,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_BR,None
1855,Items-BC-08829600-JP,BC-0001,18,7,20,1705,2022-06-07,G,1900-01-01 18:31:50,25,BC_LineLeader_1,BC-0001,5,2022-06-07 14:20:00,0,W-374662,,,Items-BC-08829600-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1856,Items-BC-08829600-JP,BC-0001,18,7,20,1678,2022-06-07,G,1900-01-01 18:31:50,31,BC_LineLeader_1,BC-0001,5,2022-06-07 14:08:00,0,W-840060,,,Items-BC-08829600-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1857,Items-SB-07595214-JP,SB-0001,9,8,9,1993,2022-06-08,G,1900-01-01 09:31:50,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:16:00,0,W-303435,,,,,,,,,,,,,
1858,Items-SB-07595214-JP,SB-0001,9,8,9,1992,2022-06-08,G,1900-01-01 09:31:50,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:14:00,0,W-303435,,,,,,,,,,,,,
1859,Items-BC-07511831-CH,BC-0001,14,8,20,2045,2022-06-08,G,1900-01-01 14:31:50,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:10:00,60,W-114960,,,Items-BC-07511831-CH,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_CH,None
1860,Items-BC-07511831-CH,BC-0001,14,8,20,2044,2022-06-08,G,1900-01-01 14:31:50,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:08:00,30,W-114960,,,Items-BC-07511831-CH,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_CH,None
1861,Items-BC-07511831-CH,BC-0001,14,8,20,2043,2022-06-08,G,1900-01-01 14:31:50,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:06:00,0,W-114960,,,Items-BC-07511831-CH,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_CH,None
1862,Items-TS-02922392-CH,TS-0001,17,6,9,1538,2022-06-06,G,1900-01-01 17:31:50,33,TS_LineLeader_1,TS-0001,2,2022-06-06 01:08:00,0,W-527371,,,Items-TS-02922392-CH,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_CH,None
1863,Items-BC-00366822-IN,BC-0001,11,7,9,1742,2022-06-07,G,1900-01-01 11:31:50,24,BC_LineLeader_1,BC-0001,5,2022-06-07 14:12:00,60,W-221617,,,Items-BC-00366822-IN,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_IN,None
1864,Items-SB-09133837-BR,SB-0001,12,7,27,1808,2022-06-07,G,1900-01-01 12:31:50,79,SB_LineLeader_1,SB-0001,3,2022-06-07 11:06:00,60,W-782279,,,Items-SB-09133837-BR,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_BR,None
1865,Items-SB-09133837-BR,SB-0001,12,7,27,1807,2022-06-07,G,1900-01-01 12:31:50,79,SB_LineLeader_1,SB-0001,3,2022-06-07 11:04:00,0,W-782279,,,Items-SB-09133837-BR,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_BR,None
1866,Items-SB-09133837-BR,SB-0001,12,7,27,1664,2022-06-07,G,1900-01-01 12:31:50,48,SB_LineLeader_1,SB-0001,3,2022-06-07 14:04:00,60,W-269080,,,Items-SB-09133837-BR,SB,None,None,None,2023-01-03 35:19:32,None,None,None,SB_BR,None
1867,Items-BC-00797195-JP,BC-0001,19,7,2,1790,2022-06-07,G,1900-01-01 19:31:50,43,BC_LineLeader_1,BC-0001,5,2022-06-07 11:10:00,0,W-725675,,,Items-BC-00797195-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1868,Items-EE-09684287-CH,EE-0001,11,7,10,1658,2022-06-07,G,1900-01-01 11:31:50,45,EE_LineLeader_1,EE-0001,4,2022-06-07 14:02:00,30,W-50131,,,Items-EE-09684287-CH,EE,None,None,None,20230103 35-19-32,None,None,None,EE_CH,None
1869,Items-EE-00741901-CH,EE-0001,12,7,3,1753,2022-06-07,G,1900-01-01 12:31:50,27,EE_LineLeader_1,EE-0001,4,2022-06-07 14:14:00,0,W-327417,,,Items-EE-00741901-CH,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_CH,None
1870,Items-TS-01948203-UK,TS-0001,12,8,23,2039,2022-06-08,G,1900-01-01 12:31:50,28,TS_LineLeader_1,TS-0001,2,2022-06-08 01:14:00,60,W-218245,,,Items-TS-01948203-UK,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_UK,None
1871,Items-TS-01948203-UK,TS-0001,12,8,23,1939,2022-06-08,G,1900-01-01 12:31:50,23,TS_LineLeader_1,TS-0001,2,2022-06-08 13:02:00,0,W-475674,,,Items-TS-01948203-UK,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_UK,None
1872,Items-BC-02414724-JP,BC-0001,19,7,21,1818,2022-06-07,G,1900-01-01 19:31:50,24,BC_LineLeader_1,BC-0001,5,2022-06-07 11:06:00,0,W-311433,,,Items-BC-02414724-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1873,Items-EE-02512664-IN,EE-0001,15,8,12,1964,2022-06-08,G,1900-01-01 15:31:50,212,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,0,W-471496,,,Items-EE-02512664-IN,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_IN,None
1874,Items-BC-06673555-BR,BC-0001,15,8,13,1984,2022-06-08,G,1900-01-01 15:31:50,34,BC_LineLeader_1,BC-0001,5,2022-06-08 13:10:00,60,W-626103,,,Items-BC-06673555-BR,BC,None,None,None,20230103 35-19-32,None,None,None,BC_BR,None
1875,Items-EP-01965204-IN,EP-0001,9,8,4,2024,2022-06-08,G,1900-01-01 09:31:50,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:08:00,0,W-521267,,,Items-EP-01965204-IN,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_IN,None
1876,Items-EE-00048982-CH,EE-0001,12,8,4,2088,2022-06-08,G,1900-01-01 12:31:50,98,EE_LineLeader_1,EE-0001,4,2022-06-08 01:04:00,30,W-618309,,,Items-EE-00048982-CH,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_CH,None
1877,Items-TS-06064368-US,TS-0001,9,6,2,1560,2022-06-06,G,1900-01-01 09:31:50,23,TS_LineLeader_1,TS-0001,2,2022-06-06 01:02:00,0,W-422899,,,Items-TS-06064368-US,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_US,None
1878,Items-BC-02414724-JP,BC-0001,20,7,21,1824,2022-06-07,G,1900-01-01 20:31:50,25,BC_LineLeader_1,BC-0001,5,2022-06-07 11:18:00,30,W-311433,,,Items-BC-02414724-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1879,Items-BC-02414724-JP,BC-0001,20,7,21,1817,2022-06-07,G,1900-01-01 20:31:50,24,BC_LineLeader_1,BC-0001,5,2022-06-07 11:04:00,0,W-311433,,,Items-BC-02414724-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1880,Items-TS-03700767-UK,TS-0001,11,7,4,1857,2022-06-07,G,1900-01-01 11:31:50,56,TS_LineLeader_1,TS-0001,2,2022-06-07 11:08:00,30,W-746728,,,Items-TS-03700767-UK,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_UK,None
1881,Items-EP-04737482-IN,EP-0001,16,8,14,1878,2022-06-08,G,1900-01-01 16:31:50,19,EP_LineLeader_1,EP-0001,1,2022-06-08 13:08:00,30,W-521099,,,Items-EP-04737482-IN,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_IN,None
1882,Items-EE-06739822-CH,EE-0001,10,8,2,2073,2022-06-08,G,1900-01-01 10:31:50,50,EE_LineLeader_1,EE-0001,4,2022-06-08 01:08:00,30,W-361138,,,Items-EE-06739822-CH,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_CH,None
1883,Items-EP-04536209-JP,EP-0001,16,8,14,2121,2022-06-08,G,1900-01-01 16:31:50,31,EP_LineLeader_1,EP-0001,1,2022-06-08 01:10:00,0,W-233931,,,Items-EP-04536209-JP,EP,None,None,None,20230103 35-19-32,None,None,None,EP_JP,None
1884,Items-SB-03591404-JP,SB-0001,17,6,16,1588,2022-06-06,G,1900-01-01 17:31:50,22,SB_LineLeader_1,SB-0001,3,2022-06-06 01:14:00,60,W-82550,,,Items-SB-03591404-JP,SB,None,None,None,03/01/2023 35:19:32,None,None,None,SB_JP,None
1885,Items-EP-07767398-CH,EP-0001,15,7,18,1814,2022-06-07,G,1900-01-01 15:31:50,31,EP_LineLeader_1,EP-0001,1,2022-06-07 11:12:00,0,W-391128,,,Items-EP-07767398-CH,EP,None,None,None,20230103 35-19-32,None,None,None,EP_CH,None
1886,Items-EP-07767398-CH,EP-0001,15,7,18,1813,2022-06-07,G,1900-01-01 15:31:50,31,EP_LineLeader_1,EP-0001,1,2022-06-07 11:10:00,60,W-391128,,,Items-EP-07767398-CH,EP,None,None,None,20230103 35-19-32,None,None,None,EP_CH,None
1887,Items-EP-07767398-CH,EP-0001,15,7,18,1810,2022-06-07,G,1900-01-01 15:31:50,30,EP_LineLeader_1,EP-0001,1,2022-06-07 11:04:00,0,W-391128,,,Items-EP-07767398-CH,EP,None,None,None,20230103 35-19-32,None,None,None,EP_CH,None
1888,Items-EP-08948583-UK,EP-0001,15,7,5,1843,2022-06-07,G,1900-01-01 15:31:50,21,EP_LineLeader_1,EP-0001,1,2022-06-07 11:08:00,0,W-833516,,,Items-EP-08948583-UK,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_UK,None
1889,Items-BC-07313892-JP,BC-0001,14,7,11,1686,2022-06-07,G,1900-01-01 14:31:50,35,BC_LineLeader_1,BC-0001,5,2022-06-07 14:04:00,60,W-997182,,,Items-BC-07313892-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1890,Items-TS-06064368-US,TS-0001,20,7,8,1765,2022-06-07,G,1900-01-01 20:31:50,19,TS_LineLeader_1,TS-0001,2,2022-06-07 11:12:00,0,W-399166,,,Items-TS-06064368-US,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_US,None
1891,Items-TS-06064368-US,TS-0001,20,7,8,1762,2022-06-07,G,1900-01-01 20:31:50,19,TS_LineLeader_1,TS-0001,2,2022-06-07 11:06:00,0,W-399166,,,Items-TS-06064368-US,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_US,None
1892,Items-EE-08274581-US,EE-0001,15,8,16,1898,2022-06-08,G,1900-01-01 15:31:50,56,EE_LineLeader_1,EE-0001,4,2022-06-08 13:06:00,30,W-104803,,,Items-EE-08274581-US,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_US,None
1893,Items-EE-04270935-CH,EE-0001,14,8,14,1958,2022-06-08,G,1900-01-01 14:31:50,24,EE_LineLeader_1,EE-0001,4,2022-06-08 13:16:00,0,W-569578,,,Items-EE-04270935-CH,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_CH,None
1894,Items-EE-04270935-CH,EE-0001,14,8,14,1954,2022-06-08,G,1900-01-01 14:31:50,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:08:00,30,W-569578,,,Items-EE-04270935-CH,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_CH,None
1895,Items-EE-04270935-CH,EE-0001,14,8,14,1952,2022-06-08,G,1900-01-01 14:31:50,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:04:00,60,W-569578,,,Items-EE-04270935-CH,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_CH,None
1896,Items-TS-02922392-CH,TS-0001,12,6,8,1539,2022-06-06,G,1900-01-01 12:31:50,33,TS_LineLeader_1,TS-0001,2,2022-06-06 01:10:00,0,W-527371,,,Items-TS-02922392-CH,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_CH,None
1897,Items-EE-00741901-CH,EE-0001,18,6,18,1570,2022-06-06,G,1900-01-01 18:31:50,17,EE_LineLeader_1,EE-0001,4,2022-06-06 01:04:00,0,W-774285,,,Items-EE-00741901-CH,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_CH,None
1898,Items-EP-02043706-UK,EP-0001,18,7,6,1641,2022-06-07,G,1900-01-01 18:31:50,33,EP_LineLeader_1,EP-0001,1,2022-06-07 14:10:00,0,W-443433,,,Items-EP-02043706-UK,EP,None,None,None,20230103 35-19-32,None,None,None,EP_UK,None
1899,Items-TS-06064368-US,TS-0001,9,7,3,1760,2022-06-07,G,1900-01-01 09:31:50,18,TS_LineLeader_1,TS-0001,2,2022-06-07 11:02:00,30,W-399166,,,Items-TS-06064368-US,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_US,None
1900,Items-SB-01922836-JP,SB-0001,20,8,15,1950,2022-06-08,G,1900-01-01 20:31:50,51,SB_LineLeader_1,SB-0001,3,2022-06-08 13:08:00,0,W-659192,,,Items-SB-01922836-JP,SB,None,None,None,2023-01-03 19:35:32,None,None,None,SB_JP,None
1901,Items-EP-07767398-CH,EP-0001,15,8,15,2108,2022-06-08,G,1900-01-01 15:31:50,18,EP_LineLeader_1,EP-0001,1,2022-06-08 01:20:00,60,W-241712,,,Items-EP-07767398-CH,EP,None,None,None,20230103 35-19-32,None,None,None,EP_CH,None
1902,Items-TS-00616746-UK,TS-0001,12,6,3,1498,2022-06-06,G,1900-01-01 12:31:50,86,TS_LineLeader_1,TS-0001,2,2022-06-06 01:04:00,0,W-822110,,,Items-TS-00616746-UK,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_UK,None
1903,Items-EP-00081648-CH,EP-0001,10,8,9,1961,2022-06-08,G,1900-01-01 10:31:50,82,EP_LineLeader_1,EP-0001,1,2022-06-08 13:02:00,0,W-831585,,,Items-EP-00081648-CH,EP,None,None,None,2023-01-03 35:19:32,None,None,None,EP_CH,None
1904,Items-EP-00081648-CH,EP-0001,20,8,13,1962,2022-06-08,G,1900-01-01 20:31:50,83,EP_LineLeader_1,EP-0001,1,2022-06-08 13:04:00,60,W-831585,,,Items-EP-00081648-CH,EP,None,None,None,2023-01-03 35:19:32,None,None,None,EP_CH,None
1905,Items-EP-04536209-JP,EP-0001,11,8,13,2123,2022-06-08,G,1900-01-01 11:31:50,31,EP_LineLeader_1,EP-0001,1,2022-06-08 01:14:00,0,W-233931,,,Items-EP-04536209-JP,EP,None,None,None,20230103 35-19-32,None,None,None,EP_JP,None
1906,Items-TS-02922392-CH,TS-0001,18,6,15,1540,2022-06-06,G,1900-01-01 18:31:50,33,TS_LineLeader_1,TS-0001,2,2022-06-06 01:12:00,0,W-527371,,,Items-TS-02922392-CH,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_CH,None
1907,Items-EP-04550702-BR,EP-0001,20,8,9,2003,2022-06-08,G,1900-01-01 20:31:50,75,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,0,W-187991,,,Items-EP-04550702-BR,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_BR,None
1908,Items-BC-03055426-CH,BC-0001,11,7,6,1654,2022-06-07,G,1900-01-01 11:31:50,30,BC_LineLeader_1,BC-0001,5,2022-06-07 14:10:00,0,W-477477,,,Items-BC-03055426-CH,BC,None,None,None,2023-01-03 19:35:32,None,None,None,BC_CH,None
1909,Items-EE-04270935-CH,EE-0001,19,7,14,1874,2022-06-07,G,1900-01-01 19:31:50,23,EE_LineLeader_1,EE-0001,4,2022-06-07 11:18:00,30,W-534936,,,Items-EE-04270935-CH,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_CH,None
1910,Items-EE-04270935-CH,EE-0001,19,7,14,1873,2022-06-07,G,1900-01-01 19:31:50,23,EE_LineLeader_1,EE-0001,4,2022-06-07 11:16:00,60,W-534936,,,Items-EE-04270935-CH,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_CH,None
1911,Items-TS-08597855-US,TS-0001,20,9,20,2317,2022-06-09,G,1900-01-01 20:31:50,24,TS_LineLeader_1,TS-0001,2,2022-06-09 16:14:00,0,W-9846,,,Items-TS-08597855-US,TS,None,None,None,2023-01-03 19:35:32,None,None,None,TS_US,None
1912,Items-SB-04583531-US,SB-0001,11,9,9,2159,2022-06-09,G,1900-01-01 11:31:50,60,SB_LineLeader_1,SB-0001,3,2022-06-09 21:06:00,60,W-343395,,,Items-SB-04583531-US,SB,None,None,None,20230103 35-19-32,None,None,None,SB_US,None
1913,Items-EP-04536209-JP,EP-0001,14,8,10,2122,2022-06-08,G,1900-01-01 14:31:50,31,EP_LineLeader_1,EP-0001,1,2022-06-08 01:12:00,30,W-233931,,,Items-EP-04536209-JP,EP,None,None,None,20230103 35-19-32,None,None,None,EP_JP,None
1914,Items-BC-02610967-US,BC-0001,12,6,16,1601,2022-06-06,G,1900-01-01 12:31:50,19,BC_LineLeader_1,BC-0001,5,2022-06-06 01:10:00,0,W-881620,,,Items-BC-02610967-US,BC,None,None,None,20230103 35-19-32,None,None,None,BC_US,None
1915,Items-BC-02610967-US,BC-0001,12,6,16,1598,2022-06-06,G,1900-01-01 12:31:50,19,BC_LineLeader_1,BC-0001,5,2022-06-06 01:04:00,0,W-881620,,,Items-BC-02610967-US,BC,None,None,None,20230103 35-19-32,None,None,None,BC_US,None
1916,Items-BC-02610967-US,BC-0001,12,6,16,1597,2022-06-06,G,1900-01-01 12:31:50,19,BC_LineLeader_1,BC-0001,5,2022-06-06 01:02:00,60,W-881620,,,Items-BC-02610967-US,BC,None,None,None,20230103 35-19-32,None,None,None,BC_US,None
1917,Items-EE-04886293-BR,EE-0001,17,7,18,1729,2022-06-07,G,1900-01-01 17:31:50,37,EE_LineLeader_1,EE-0001,4,2022-06-07 14:08:00,60,W-107710,,,Items-EE-04886293-BR,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_BR,None
1918,Items-EE-04264866-BR,EE-0001,20,7,16,1800,2022-06-07,G,1900-01-01 20:31:50,88,EE_LineLeader_1,EE-0001,4,2022-06-07 11:04:00,0,W-662094,,,Items-EE-04264866-BR,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_BR,None
1919,Items-EP-03052349-BR,EP-0001,10,7,11,1628,2022-06-07,G,1900-01-01 10:31:50,30,EP_LineLeader_1,EP-0001,1,2022-06-07 14:12:00,60,W-112446,,,Items-EP-03052349-BR,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_BR,None
1920,Items-EP-03052349-BR,EP-0001,10,7,11,1626,2022-06-07,G,1900-01-01 10:31:50,30,EP_LineLeader_1,EP-0001,1,2022-06-07 14:08:00,30,W-112446,,,Items-EP-03052349-BR,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_BR,None
1921,Items-BC-03055426-CH,BC-0001,15,8,14,2016,2022-06-08,G,1900-01-01 15:31:50,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:06:00,0,W-568487,,,Items-BC-03055426-CH,BC,None,None,None,2023-01-03 19:35:32,None,None,None,BC_CH,None
1922,Items-BC-08829600-JP,BC-0001,17,7,17,1677,2022-06-07,G,1900-01-01 17:31:50,31,BC_LineLeader_1,BC-0001,5,2022-06-07 14:06:00,0,W-840060,,,Items-BC-08829600-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1923,Items-TS-03700767-UK,TS-0001,18,7,17,1856,2022-06-07,G,1900-01-01 18:31:50,55,TS_LineLeader_1,TS-0001,2,2022-06-07 11:06:00,30,W-746728,,,Items-TS-03700767-UK,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_UK,None
1924,Items-TS-03700767-UK,TS-0001,18,7,17,1855,2022-06-07,G,1900-01-01 18:31:50,55,TS_LineLeader_1,TS-0001,2,2022-06-07 11:04:00,0,W-746728,,,Items-TS-03700767-UK,TS,None,None,None,2023-01-03 35:19:32,None,None,None,TS_UK,None
1925,Items-EP-00105503-JP,EP-0001,19,8,14,1931,2022-06-08,G,1900-01-01 19:31:50,29,EP_LineLeader_1,EP-0001,1,2022-06-08 13:14:00,0,W-104123,,,Items-EP-00105503-JP,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_JP,None
1926,Items-EP-00105503-JP,EP-0001,19,8,14,1930,2022-06-08,G,1900-01-01 19:31:50,29,EP_LineLeader_1,EP-0001,1,2022-06-08 13:12:00,30,W-104123,,,Items-EP-00105503-JP,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_JP,None
1927,Items-EP-03052349-BR,EP-0001,16,7,28,1667,2022-06-07,G,1900-01-01 16:31:50,29,EP_LineLeader_1,EP-0001,1,2022-06-07 14:02:00,0,W-474309,,,Items-EP-03052349-BR,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_BR,None
1928,Items-EE-01947410-JP,EE-0001,17,8,21,1938,2022-06-08,G,1900-01-01 17:31:50,36,EE_LineLeader_1,EE-0001,4,2022-06-08 13:14:00,30,W-12271,,,Items-EE-01947410-JP,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_JP,None
1929,Items-BC-07511831-CH,BC-0001,18,8,8,2041,2022-06-08,G,1900-01-01 18:31:50,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:02:00,60,W-114960,,,Items-BC-07511831-CH,BC,None,None,None,2023-01-03 35:19:32,None,None,None,BC_CH,None
1930,Items-BC-07313892-JP,BC-0001,19,7,19,1685,2022-06-07,G,1900-01-01 19:31:50,35,BC_LineLeader_1,BC-0001,5,2022-06-07 14:02:00,60,W-997182,,,Items-BC-07313892-JP,BC,None,None,None,20230103 35-19-32,None,None,None,BC_JP,None
1931,Items-EP-02518400-IN,EP-0001,11,8,18,2069,2022-06-08,G,1900-01-01 11:31:50,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:14:00,0,W-150427,,,Items-EP-02518400-IN,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_IN,None
1932,Items-EP-02518400-IN,EP-0001,11,8,18,2067,2022-06-08,G,1900-01-01 11:31:50,33,EP_LineLeader_1,EP-0001,1,2022-06-08 01:10:00,60,W-150427,,,Items-EP-02518400-IN,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_IN,None
1933,Items-EP-02518400-IN,EP-0001,11,8,18,2066,2022-06-08,G,1900-01-01 11:31:50,33,EP_LineLeader_1,EP-0001,1,2022-06-08 01:08:00,0,W-150427,,,Items-EP-02518400-IN,EP,None,None,None,03/01/2023 35:19:32,None,None,None,EP_IN,None
1934,Items-EP-00081648-CH,EP-0001,10,6,10,1508,2022-06-06,G,1900-01-01 10:31:50,61,EP_LineLeader_1,EP-0001,1,2022-06-06 01:06:00,0,W-250623,,,Items-EP-00081648-CH,EP,None,None,None,2023-01-03 35:19:32,None,None,None,EP_CH,None
1935,Items-SB-02355705-UK,SB-0001,20,6,13,1549,2022-06-06,G,1900-01-01 20:31:50,50,SB_LineLeader_1,SB-0001,3,2022-06-06 01:08:00,60,W-575208,,,Items-SB-02355705-UK,SB,None,None,None,20230103 35-19-32,None,None,None,SB_UK,None
1936,Items-SB-02355705-UK,SB-0001,20,6,13,1547,2022-06-06,G,1900-01-01 20:31:50,49,SB_LineLeader_1,SB-0001,3,2022-06-06 01:04:00,0,W-575208,,,Items-SB-02355705-UK,SB,None,None,None,20230103 35-19-32,None,None,None,SB_UK,None
1937,Items-EP-04737482-IN,EP-0001,12,8,8,1877,2022-06-08,G,1900-01-01 12:31:50,19,EP_LineLeader_1,EP-0001,1,2022-06-08 13:06:00,0,W-521099,,,Items-EP-04737482-IN,EP,None,None,None,2023-01-03 19:35:32,None,None,None,EP_IN,None
1938,Items-BC-06673555-BR,BC-0001,20,8,9,1980,2022-06-08,G,1900-01-01 20:31:50,33,BC_LineLeader_1,BC-0001,5,2022-06-08 13:02:00,0,W-626103,,,Items-BC-06673555-BR,BC,None,None,None,20230103 35-19-32,None,None,None,BC_BR,None
1939,Items-SB-07595214-JP,SB-0001,16,8,13,1989,2022-06-08,G,1900-01-01 16:31:50,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:08:00,0,W-303435,,,,,,,,,,,,,
1940,Items-SB-07595214-JP,SB-0001,16,8,13,1987,2022-06-08,G,1900-01-01 16:31:50,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:04:00,30,W-303435,,,,,,,,,,,,,
1941,Items-EE-06739822-CH,EE-0001,11,8,8,2071,2022-06-08,G,1900-01-01 11:31:50,49,EE_LineLeader_1,EE-0001,4,2022-06-08 01:04:00,0,W-361138,,,Items-EE-06739822-CH,EE,None,None,None,2023-01-03 35:19:32,None,None,None,EE_CH,None
1942,Items-BC-01252357-US,BC-0001,10,7,8,1618,2022-06-07,G,1900-01-01 10:31:50,29,BC_LineLeader_1,BC-0001,5,2022-06-07 14:04:00,60,W-967609,,,Items-BC-01252357-US,BC,None,None,None,03/01/2023 35:19:32,None,None,None,BC_US,None
1943,Items-BC-01252357-US,BC-0001,10,7,8,1617,2022-06-07,G,1900-01-01 10:31:50,29,BC_LineLeader_1,BC-0001,5,2022-06-07 14:02:00,60,W-967609,,,Items-BC-01252357-US,BC,None,None,None,03/01/2023 35:19:32,None,None,None,BC_US,None
1944,Items-EE-04270935-CH,EE-0001,14,7,5,1869,2022-06-07,G,1900-01-01 14:31:50,22,EE_LineLeader_1,EE-0001,4,2022-06-07 11:08:00,0,W-534936,,,Items-EE-04270935-CH,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_CH,None
1945,Items-SB-07595214-JP,SB-0001,17,8,18,1988,2022-06-08,G,1900-01-01 17:31:50,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:06:00,0,W-303435,,,,,,,,,,,,,
1946,Items-BC-03055426-CH,BC-0001,14,7,18,1651,2022-06-07,G,1900-01-01 14:31:50,29,BC_LineLeader_1,BC-0001,5,2022-06-07 14:04:00,60,W-477477,,,Items-BC-03055426-CH,BC,None,None,None,2023-01-03 19:35:32,None,None,None,BC_CH,None
1947,Items-TS-03796255-IN,TS-0001,12,7,11,1848,2022-06-07,G,1900-01-01 12:31:50,232,TS_LineLeader_1,TS-0001,2,2022-06-07 11:02:00,0,W-400450,,,Items-TS-03796255-IN,TS,None,None,None,20230103 35-19-32,None,None,None,TS_IN,None
1948,Items-EE-00741901-CH,EE-0001,18,7,16,1747,2022-06-07,G,1900-01-01 18:31:50,26,EE_LineLeader_1,EE-0001,4,2022-06-07 14:02:00,60,W-327417,,,Items-EE-00741901-CH,EE,None,None,None,03/01/2023 35:19:32,None,None,None,EE_CH,None
1949,Items-EP-02043706-UK,EP-0001,16,6,14,1482,2022-06-06,G,1900-01-01 16:31:50,42,EP_LineLeader_1,EP-0001,1,2022-06-06 21:08:00,0,W-652013,,,Items-EP-02043706-UK,EP,None,None,None,20230103 35-19-32,None,None,None,EP_UK,None
