Item No_,Lot No_,Bin Code,Zone Code,Quantity,Min_Registering_Date,Days from Registration
115132,IDS-21E2-00566,TMG,TMG,175.0,2022-05-25,235
121969,IDS-21E2-00568,IGS,IGS,200.0,2021-05-06,619
115132,IDS-21E2-00571,TMG,TMG,175.0,2021-07-25,539
121969,IDS-21E2-00576,TMG,TMG,250.0,2022-11-17,59
135456,IDS-21E2-00576,TMG,TMG,250.0,2022-05-15,245
135456,IDS-21E2-00580,IGS,IGS,175.0,2022-09-10,127
121969,IDS-21E2-00580,TMG,TMG,250.0,2021-10-02,470
115132,IDS-21E2-00584,IGS,IGS,250.0,2022-01-02,378
121969,IDS-21E2-00592,IGS,IGS,175.0,2022-11-07,69
121969,IDS-21E2-00626,TMG,TMG,200.0,2022-08-18,150
121969,IDS-21E2-00640,TMG,TMG,200.0,2022-04-10,280
121969,IDS-21E2-00690,TMG,TMG,175.0,2021-11-16,425
121969,IDS-21E2-00693,TMG,TMG,175.0,2021-06-15,579
121969,IDS-21E2-00700,TMG,TMG,175.0,2021-03-22,664
121969,IDS-21E2-00756,IGS,IGS,250.0,2021-08-14,519
121969,IDS-21E2-00816,IGS,IGS,375.0,2021-10-12,460
121969,IDS-21E2-00816,TMG,TMG,450.0,2022-09-15,122
121969,IDS-21E2-00817,IGS,IGS,200.0,2022-03-19,302
121969,IDS-21E2-00818,TMG,TMG,175.0,2021-10-13,459
121969,IDS-21E2-00820,TMG,TMG,450.0,2021-07-10,554
115132,IDS-21E2-00838,TMG,TMG,200.0,2022-11-19,57
121969,IDS-21E2-00880,IGS,IGS,175.0,2022-04-06,284
121969,IDS-21E2-00881,TMG,TMG,175.0,2021-12-08,403
121969,IDS-21E2-00884,IGS,IGS,250.0,2022-04-04,286
121969,IDS-21E2-01204,TMG,TMG,250.0,2021-08-12,521
145340,IDS-21E2-00028,TMG,TMG,975.0,2021-06-01,593
119191,IDS-21E2-00039,IGS,IGS,1050.0,2021-07-25,539
120958,IDS-21E2-00039,IGS,IGS,400.0,2021-04-23,632
145340,IDS-21E2-00039,IGS,IGS,5800.0,2021-02-14,700
120958,IDS-21E2-00039,TMG,TMG,200.0,2022-01-04,376
145340,IDS-21E2-00039,TMG,TMG,6300.0,2021-02-14,700
145340,IDS-21E2-00054,IGS,IGS,1075.0,2021-03-21,665
119191,IDS-21E2-00054,TMG,TMG,450.0,2021-10-30,442
120958,IDS-21E2-00054,TMG,TMG,250.0,2022-11-15,61
145340,IDS-21E2-00054,TMG,TMG,1275.0,2021-02-23,691
119191,IDS-21E2-00056,IGS,IGS,200.0,2021-10-27,445
145340,IDS-21E2-00056,IGS,IGS,1650.0,2022-01-29,351
145340,IDS-21E2-00056,TMG,TMG,1375.0,2021-05-19,606
145340,IDS-21E2-00080,IGS,IGS,250.0,2021-02-19,695
145340,IDS-21E2-00080,TMG,TMG,825.0,2021-03-17,669
145340,IDS-21E2-00083,IGS,IGS,200.0,2021-02-11,703
120958,IDS-21E2-00083,TMG,TMG,250.0,2022-10-05,102
145340,IDS-21E2-00083,TMG,TMG,425.0,2021-02-11,703
120958,IDS-21E2-00086,IGS,IGS,200.0,2022-08-22,146
145340,IDS-21E2-00086,IGS,IGS,825.0,2021-03-07,679
120958,IDS-21E2-00086,TMG,TMG,450.0,2021-05-27,598
145340,IDS-21E2-00086,TMG,TMG,775.0,2021-04-21,634
145340,IDS-21E2-00101,IGS,IGS,375.0,2021-07-01,563
120958,IDS-21E2-00101,TMG,TMG,175.0,2022-07-08,191
145340,IDS-21E2-00101,TMG,TMG,1025.0,2021-02-22,692
119191,IDS-21E2-00114,IGS,IGS,200.0,2022-04-30,260
120958,IDS-21E2-00114,IGS,IGS,200.0,2022-08-18,150
145340,IDS-21E2-00114,IGS,IGS,175.0,2022-09-02,135
119191,IDS-21E2-00114,TMG,TMG,500.0,2021-05-27,598
145340,IDS-21E2-00114,TMG,TMG,650.0,2021-07-05,559
119191,IDS-21E2-00125,IGS,IGS,175.0,2021-03-10,676
145340,IDS-21E2-00125,IGS,IGS,1625.0,2021-02-22,692
119191,IDS-21E2-00125,TMG,TMG,425.0,2022-06-18,211
120958,IDS-21E2-00125,TMG,TMG,250.0,2022-07-24,175
145340,IDS-21E2-00125,TMG,TMG,2200.0,2021-04-09,646
145340,IDS-21E2-00316,IGS,IGS,175.0,2022-08-24,144
145340,IDS-21E2-00320,IGS,IGS,425.0,2021-05-29,596
119191,IDS-21E2-00321,IGS,IGS,175.0,2021-09-06,496
145340,IDS-21E2-00321,IGS,IGS,450.0,2021-05-05,620
145340,IDS-21E2-00321,TMG,TMG,250.0,2022-09-11,126
119191,IDS-21E2-00322,IGS,IGS,200.0,2022-04-01,289
145340,IDS-21E2-00322,TMG,TMG,200.0,2021-04-14,641
145340,IDS-21E2-00324,IGS,IGS,675.0,2021-03-27,659
119191,IDS-21E2-00324,TMG,TMG,200.0,2022-12-14,32
145340,IDS-21E2-00326,IGS,IGS,200.0,2021-03-01,685
145340,IDS-21E2-00328,IGS,IGS,200.0,2022-06-26,203
145340,IDS-21E2-00336,TMG,TMG,250.0,2021-08-19,514
119191,IDS-21E2-00337,IGS,IGS,200.0,2022-06-12,217
145340,IDS-21E2-00340,TMG,TMG,200.0,2021-09-26,476
145340,IDS-21E2-00368,IGS,IGS,550.0,2021-03-15,671
145340,IDS-21E2-00368,TMG,TMG,200.0,2022-06-22,207
119191,IDS-21E2-00369,IGS,IGS,175.0,2021-08-23,510
145340,IDS-21E2-00370,TMG,TMG,175.0,2021-09-05,497
145340,IDS-21E2-00372,IGS,IGS,250.0,2021-04-06,649
145340,IDS-21E2-00372,TMG,TMG,250.0,2021-03-01,685
145340,IDS-21E2-00374,IGS,IGS,175.0,2021-10-03,469
119191,IDS-21E2-00384,IGS,IGS,200.0,2021-03-30,656
145340,IDS-21E2-00384,IGS,IGS,250.0,2021-09-18,484
145340,IDS-21E2-00388,TMG,TMG,200.0,2022-05-13,247
145340,IDS-21E2-00432,TMG,TMG,450.0,2021-02-22,692
145340,IDS-21E2-00433,TMG,TMG,375.0,2021-02-10,704
145340,IDS-21E2-00436,IGS,IGS,250.0,2022-11-10,66
145340,IDS-21E2-00437,TMG,TMG,250.0,2022-12-12,34
145340,IDS-21E2-00438,TMG,TMG,200.0,2021-04-21,634
145340,IDS-21E2-00496,TMG,TMG,200.0,2022-09-07,130
145340,IDS-21E2-00500,IGS,IGS,200.0,2022-05-15,245
145340,IDS-21E2-00560,IGS,IGS,750.0,2021-03-22,664
120958,IDS-21E2-00560,TMG,TMG,200.0,2022-04-20,270
145340,IDS-21E2-00560,TMG,TMG,2300.0,2021-02-21,693
119191,IDS-21E2-00561,IGS,IGS,250.0,2022-12-11,35
145340,IDS-21E2-00561,IGS,IGS,425.0,2022-10-22,85
119191,IDS-21E2-00561,TMG,TMG,250.0,2021-05-22,603
145340,IDS-21E2-00561,TMG,TMG,175.0,2021-11-02,439
120958,IDS-21E2-00562,IGS,IGS,250.0,2022-12-01,45
145340,IDS-21E2-00562,IGS,IGS,250.0,2021-02-10,704
145340,IDS-21E2-00562,TMG,TMG,200.0,2022-01-02,378
119191,IDS-21E2-00564,IGS,IGS,250.0,2022-11-16,60
145340,IDS-21E2-00564,IGS,IGS,1550.0,2021-06-15,579
145340,IDS-21E2-00564,TMG,TMG,2625.0,2021-06-14,580
145340,IDS-21E2-00565,IGS,IGS,175.0,2021-04-14,641
119191,IDS-21E2-00565,TMG,TMG,175.0,2022-02-17,332
145340,IDS-21E2-00565,TMG,TMG,650.0,2021-05-21,604
145340,IDS-21E2-00566,IGS,IGS,500.0,2021-09-16,486
145340,IDS-21E2-00567,TMG,TMG,175.0,2022-01-06,374
145340,IDS-21E2-00572,IGS,IGS,250.0,2021-12-31,380
145340,IDS-21E2-00572,TMG,TMG,200.0,2021-06-06,588
145340,IDS-21E2-00576,TMG,TMG,175.0,2022-12-02,44
119191,IDS-21E2-00580,IGS,IGS,175.0,2022-02-25,324
119191,IDS-21E2-00596,TMG,TMG,175.0,2022-03-26,295
120958,IDS-21E2-00596,TMG,TMG,250.0,2022-04-18,272
145340,IDS-21E2-00596,TMG,TMG,450.0,2022-10-21,86
145340,IDS-21E2-00624,IGS,IGS,250.0,2021-08-06,527
145340,IDS-21E2-00626,IGS,IGS,175.0,2022-04-03,287
119191,IDS-21E2-00628,IGS,IGS,200.0,2021-12-29,382
145340,IDS-21E2-00628,IGS,IGS,250.0,2022-07-18,181
145340,IDS-21E2-00628,TMG,TMG,375.0,2021-09-29,473
145340,IDS-21E2-00632,IGS,IGS,175.0,2022-03-24,297
120958,IDS-21E2-00636,TMG,TMG,175.0,2022-05-02,258
145340,IDS-21E2-00640,TMG,TMG,250.0,2021-03-31,655
119191,IDS-21E2-00680,TMG,TMG,200.0,2022-08-25,143
145340,IDS-21E2-00688,TMG,TMG,175.0,2021-10-22,450
145340,IDS-21E2-00692,TMG,TMG,600.0,2021-07-24,540
119191,IDS-21E2-00816,IGS,IGS,200.0,2021-04-21,634
145340,IDS-21E2-00816,IGS,IGS,650.0,2021-12-03,408
119191,IDS-21E2-00816,TMG,TMG,200.0,2022-07-04,195
145340,IDS-21E2-00816,TMG,TMG,1225.0,2021-03-01,685
119191,IDS-21E2-00817,IGS,IGS,200.0,2021-09-15,487
145340,IDS-21E2-00817,IGS,IGS,200.0,2021-07-02,562
145340,IDS-21E2-00817,TMG,TMG,175.0,2021-05-07,618
119191,IDS-21E2-00819,TMG,TMG,250.0,2022-04-20,270
145340,IDS-21E2-00820,IGS,IGS,825.0,2021-05-26,599
145340,IDS-21E2-00820,TMG,TMG,375.0,2021-02-18,696
145340,IDS-21E2-00821,IGS,IGS,175.0,2022-08-29,139
148306,IDS-21E2-00822,TMG,TMG,250.0,2022-03-13,308
145340,IDS-21E2-00832,TMG,TMG,175.0,2021-05-06,619
148306,IDS-21E2-00836,TMG,TMG,175.0,2022-11-28,48
145340,IDS-21E2-00876,TMG,TMG,250.0,2021-03-18,668
145340,IDS-21E2-00880,TMG,TMG,250.0,2022-01-27,353
145340,IDS-21E2-00944,TMG,TMG,175.0,2022-11-28,48
145340,IDS-21E2-00948,TMG,TMG,250.0,2021-07-15,549
145340,IDS-21E2-01072,TMG,TMG,425.0,2021-05-02,623
145340,IDS-21E2-01074,IGS,IGS,175.0,2021-03-22,664
145340,IDS-21E2-01076,TMG,TMG,200.0,2022-11-17,59
145340,IDS-21E2-01088,TMG,TMG,175.0,2021-06-24,570
135219,IDS-21E2-00125,TMG,TMG,250.0,2022-05-22,238
120377,IDS-21E2-00083,TMG,TMG,250.0,2021-09-18,484
120377,IDS-21E2-00560,IGS,IGS,175.0,2022-04-24,266
120377,IDS-21E2-00564,TMG,TMG,200.0,2021-04-15,640
120377,IDS-21E2-00576,TMG,TMG,175.0,2022-12-26,20
EII-CNS-OT-0029,IDS-21E2-00056,TMG,TMG,175.0,2022-04-30,260
EII-CNS-OT-0029,IDS-21E2-00125,IGS,IGS,175.0,2021-10-17,455
EII-CNS-OT-0029,IDS-21E2-00368,TMG,TMG,200.0,2022-11-14,62
EII-CNS-OT-0029,IDS-21E2-00369,TMG,TMG,250.0,2021-09-10,492
EII-CNS-OT-0029,IDS-21E2-00372,TMG,TMG,425.0,2021-07-14,550
EII-CNS-OT-0029,IDS-21E2-00460,IGS,IGS,250.0,2021-04-25,630
EII-CNS-OT-0029,IDS-21E2-00560,TMG,TMG,175.0,2022-11-21,55
EII-CNS-OT-0029,IDS-21E2-00564,IGS,IGS,250.0,2022-07-16,183
EII-CNS-OT-0029,IDS-21E2-00817,IGS,IGS,250.0,2022-11-24,52
EII-CNS-OT-0029,IDS-21E2-00820,TMG,TMG,175.0,2021-09-17,485
135878,IDS-21E2-00056,TMG,TMG,200.0,2021-03-21,665
135878,IDS-21E2-00125,IGS,IGS,250.0,2022-09-02,135
135878,IDS-21E2-00125,TMG,TMG,175.0,2021-04-13,642
138616,IDS-21E2-00080,TMG,TMG,200.0,2021-08-06,527
102176,IDS-21E2-00436,TMG,TMG,175.0,2022-01-13,367
102176,IDS-21E2-00560,TMG,TMG,250.0,2022-10-22,85
138616,IDS-21E2-00584,TMG,TMG,175.0,2022-11-06,70
102176,IDS-21E2-01092,IGS,IGS,200.0,2021-11-11,430
108423,IDS-21E2-00039,TMG,TMG,375.0,2021-04-24,631
108423,IDS-21E2-00056,TMG,TMG,250.0,2022-11-27,49
117430,IDS-21E2-00083,TMG,TMG,175.0,2021-07-08,556
108423,IDS-21E2-00101,IGS,IGS,175.0,2022-11-09,67
108423,IDS-21E2-00125,IGS,IGS,200.0,2022-06-05,224
108423,IDS-21E2-00125,TMG,TMG,175.0,2022-12-03,43
108423,IDS-21E2-00340,TMG,TMG,175.0,2022-10-26,81
108423,IDS-21E2-00820,TMG,TMG,200.0,2021-07-23,541
147831,IDS-21E2-00028,IGS,IGS,200.0,2022-05-21,239
147831,IDS-21E2-00028,TMG,TMG,200.0,2021-04-08,647
147831,IDS-21E2-00039,IGS,IGS,875.0,2021-10-03,469
147831,IDS-21E2-00039,TMG,TMG,1850.0,2021-03-12,674
147831,IDS-21E2-00054,IGS,IGS,1050.0,2021-05-22,603
147831,IDS-21E2-00056,IGS,IGS,500.0,2022-10-22,85
147831,IDS-21E2-00056,TMG,TMG,450.0,2021-04-11,644
148065,IDS-21E2-00086,IGS,IGS,200.0,2022-01-02,378
147831,IDS-21E2-00086,TMG,TMG,200.0,2021-09-19,483
147831,IDS-21E2-00101,TMG,TMG,200.0,2021-08-19,514
147831,IDS-21E2-00114,TMG,TMG,200.0,2022-08-04,164
147831,IDS-21E2-00125,IGS,IGS,600.0,2021-02-17,697
147831,IDS-21E2-00125,TMG,TMG,675.0,2021-06-17,577
147831,IDS-21E2-00320,TMG,TMG,175.0,2021-09-27,475
147831,IDS-21E2-00321,IGS,IGS,175.0,2021-03-26,660
147831,IDS-21E2-00324,TMG,TMG,175.0,2021-03-13,673
147831,IDS-21E2-00336,IGS,IGS,175.0,2022-07-20,179
147831,IDS-21E2-00336,TMG,TMG,400.0,2021-03-23,663
147831,IDS-21E2-00369,TMG,TMG,200.0,2022-05-20,240
147831,IDS-21E2-00372,TMG,TMG,375.0,2021-02-28,686
147831,IDS-21E2-00374,TMG,TMG,250.0,2022-06-20,209
147831,IDS-21E2-00432,IGS,IGS,175.0,2021-03-03,683
147831,IDS-21E2-00432,TMG,TMG,200.0,2021-02-14,700
147831,IDS-21E2-00448,TMG,TMG,200.0,2022-10-30,77
147831,IDS-21E2-00560,IGS,IGS,500.0,2021-02-12,702
147831,IDS-21E2-00560,TMG,TMG,1100.0,2021-09-19,483
147831,IDS-21E2-00561,TMG,TMG,250.0,2021-11-19,422
147831,IDS-21E2-00564,IGS,IGS,175.0,2021-03-13,673
147831,IDS-21E2-00564,TMG,TMG,775.0,2021-07-16,548
147831,IDS-21E2-00565,IGS,IGS,200.0,2022-01-15,365
147831,IDS-21E2-00572,TMG,TMG,175.0,2022-09-23,114
147831,IDS-21E2-00580,TMG,TMG,200.0,2022-04-20,270
147831,IDS-21E2-00692,TMG,TMG,175.0,2022-07-07,192
147831,IDS-21E2-00821,IGS,IGS,250.0,2022-11-30,46
147831,IDS-21E2-01142,IGS,IGS,250.0,2022-07-15,184
147831,IDS-21E2-01156,TMG,TMG,200.0,2021-10-29,443
147831,IDS-21E2-01236,IGS,IGS,175.0,2022-08-16,152
112176,IDS-21E2-00086,TMG,TMG,200.0,2022-08-14,154
123625,IDS-21E2-00028,IGS,IGS,175.0,2022-09-20,117
123625,IDS-21E2-00028,TMG,TMG,175.0,2021-07-29,535
111266,IDS-21E2-00039,IGS,IGS,425.0,2022-04-29,261
123625,IDS-21E2-00039,IGS,IGS,625.0,2021-03-01,685
123625,IDS-21E2-00039,TMG,TMG,1725.0,2021-02-15,699
123625,IDS-21E2-00054,IGS,IGS,450.0,2021-07-05,559
111266,IDS-21E2-00080,IGS,IGS,175.0,2021-08-22,511
123625,IDS-21E2-00083,TMG,TMG,200.0,2021-06-10,584
111266,IDS-21E2-00086,TMG,TMG,250.0,2022-07-31,168
123625,IDS-21E2-00086,TMG,TMG,200.0,2021-08-25,508
111266,IDS-21E2-00101,IGS,IGS,250.0,2022-11-22,54
111266,IDS-21E2-00101,TMG,TMG,375.0,2021-10-06,466
123625,IDS-21E2-00114,IGS,IGS,175.0,2022-01-21,359
131886,IDS-21E2-00114,TMG,TMG,175.0,2021-02-15,699
123625,IDS-21E2-00125,IGS,IGS,375.0,2021-04-04,651
123625,IDS-21E2-00125,TMG,TMG,550.0,2021-03-19,667
123625,IDS-21E2-00316,TMG,TMG,450.0,2021-07-06,558
111266,IDS-21E2-00320,IGS,IGS,200.0,2022-08-30,138
111266,IDS-21E2-00340,IGS,IGS,175.0,2022-07-19,180
131886,IDS-21E2-00368,IGS,IGS,200.0,2021-05-25,600
111266,IDS-21E2-00372,TMG,TMG,200.0,2021-09-28,474
123625,IDS-21E2-00436,TMG,TMG,200.0,2022-03-07,314
123625,IDS-21E2-00560,IGS,IGS,175.0,2021-08-30,503
123625,IDS-21E2-00560,TMG,TMG,200.0,2022-03-16,305
123625,IDS-21E2-00561,TMG,TMG,175.0,2022-06-13,216
111266,IDS-21E2-00564,IGS,IGS,250.0,2021-05-20,605
123625,IDS-21E2-00564,IGS,IGS,500.0,2021-07-24,540
111266,IDS-21E2-00564,TMG,TMG,175.0,2021-12-16,395
123625,IDS-21E2-00564,TMG,TMG,250.0,2021-10-28,444
131886,IDS-21E2-00564,TMG,TMG,175.0,2021-03-14,672
123625,IDS-21E2-00566,IGS,IGS,200.0,2021-09-22,480
123625,IDS-21E2-00576,TMG,TMG,250.0,2022-02-03,346
123625,IDS-21E2-00592,TMG,TMG,200.0,2022-02-04,345
111266,IDS-21E2-00692,TMG,TMG,250.0,2022-01-29,351
111266,IDS-21E2-00820,TMG,TMG,175.0,2021-05-27,598
123625,IDS-21E2-01072,IGS,IGS,250.0,2021-10-03,469
123625,IDS-21E2-01073,TMG,TMG,175.0,2021-04-02,653
105491,IDS-21E2-00039,IGS,IGS,200.0,2022-12-21,25
130121,IDS-21E2-00039,IGS,IGS,650.0,2021-11-19,422
105491,IDS-21E2-00039,TMG,TMG,175.0,2021-08-28,505
130121,IDS-21E2-00039,TMG,TMG,450.0,2021-05-05,620
130121,IDS-21E2-00054,TMG,TMG,250.0,2021-10-09,463
130121,IDS-21E2-00056,TMG,TMG,200.0,2022-08-23,145
130121,IDS-21E2-00083,IGS,IGS,175.0,2022-04-11,279
105491,IDS-21E2-00125,IGS,IGS,175.0,2021-11-11,430
130121,IDS-21E2-00125,TMG,TMG,200.0,2022-12-11,35
130121,IDS-21E2-00324,TMG,TMG,250.0,2022-05-12,248
130121,IDS-21E2-00372,TMG,TMG,200.0,2021-02-19,695
130121,IDS-21E2-00564,IGS,IGS,250.0,2021-10-23,449
105491,IDS-21E2-00568,IGS,IGS,250.0,2021-07-05,559
105491,IDS-21E2-00818,IGS,IGS,200.0,2021-06-24,570
130121,IDS-21E2-00820,TMG,TMG,250.0,2021-11-07,434
131174,IDS-21E2-00028,TMG,TMG,200.0,2022-12-31,15
700536-1,IDS-21E2-00039,IGS,IGS,425.0,2022-03-19,302
700536-1,IDS-21E2-00056,TMG,TMG,175.0,2022-07-20,179
700536-1,IDS-21E2-00086,TMG,TMG,175.0,2022-01-28,352
700536-1,IDS-21E2-00101,TMG,TMG,200.0,2021-11-21,420
700536-1,IDS-21E2-00125,TMG,TMG,350.0,2021-07-14,550
700536-1,IDS-21E2-00332,TMG,TMG,200.0,2022-10-12,95
700536-1,IDS-21E2-00353,TMG,TMG,200.0,2022-06-04,225
700536-1,IDS-21E2-00560,IGS,IGS,425.0,2022-07-29,170
700536-1,IDS-21E2-00560,TMG,TMG,200.0,2021-10-11,461
700536-1,IDS-21E2-00564,TMG,TMG,200.0,2022-04-27,263
700536-1,IDS-21E2-00565,IGS,IGS,200.0,2021-07-01,563
131174,IDS-21E2-00576,IGS,IGS,200.0,2022-10-14,93
700536-1,IDS-21E2-00576,TMG,TMG,200.0,2022-06-27,202
700536-1,IDS-21E2-00822,TMG,TMG,175.0,2022-02-07,342
105449,IDS-21E2-00039,IGS,IGS,200.0,2021-03-06,680
105449,IDS-21E2-00039,TMG,TMG,250.0,2021-04-12,643
105449,IDS-21E2-00054,TMG,TMG,250.0,2022-05-03,257
105449,IDS-21E2-00056,IGS,IGS,250.0,2022-03-30,291
123629,IDS-21E2-00056,IGS,IGS,250.0,2022-01-25,355
105449,IDS-21E2-00056,TMG,TMG,450.0,2021-06-09,585
105449,IDS-21E2-00080,IGS,IGS,200.0,2022-09-13,124
105449,IDS-21E2-00083,IGS,IGS,250.0,2021-12-03,408
123629,IDS-21E2-00101,TMG,TMG,200.0,2021-12-01,410
105449,IDS-21E2-00114,IGS,IGS,175.0,2022-09-16,121
105449,IDS-21E2-00114,TMG,TMG,200.0,2022-11-29,47
105449,IDS-21E2-00125,IGS,IGS,450.0,2022-03-30,291
105449,IDS-21E2-00325,TMG,TMG,250.0,2022-03-09,312
105449,IDS-21E2-00332,TMG,TMG,250.0,2022-03-06,315
105449,IDS-21E2-00368,IGS,IGS,175.0,2022-09-18,119
110282,IDS-21E2-00437,TMG,TMG,250.0,2022-11-24,52
132893,IDS-21E2-00560,IGS,IGS,175.0,2022-01-09,371
105449,IDS-21E2-00564,TMG,TMG,250.0,2021-06-17,577
132893,IDS-21E2-00582,TMG,TMG,200.0,2022-10-02,105
132893,IDS-21E2-00822,TMG,TMG,250.0,2022-05-02,258
105449,IDS-21E2-01136,TMG,TMG,200.0,2021-07-03,561
110564,IDS-21E2-00039,IGS,IGS,250.0,2021-04-09,646
149691,IDS-21E2-00039,TMG,TMG,175.0,2022-09-13,124
123570,IDS-21E2-00039,TMG,TMG,250.0,2022-10-21,86
123570,IDS-21E2-00086,IGS,IGS,250.0,2021-04-30,625
123570,IDS-21E2-00560,TMG,TMG,200.0,2022-04-30,260
109600,IDS-21E2-00566,TMG,TMG,200.0,2021-03-19,667
128942,IDS-21E2-00086,TMG,TMG,250.0,2021-11-17,424
118578,IDS-21E2-00028,IGS,IGS,425.0,2021-03-06,680
104180,IDS-21E2-00028,TMG,TMG,200.0,2021-11-18,423
118578,IDS-21E2-00039,IGS,IGS,200.0,2022-03-01,320
118578,IDS-21E2-00039,TMG,TMG,175.0,2022-02-09,340
130921,IDS-21E2-00054,IGS,IGS,250.0,2022-07-07,192
118578,IDS-21E2-00086,TMG,TMG,175.0,2022-05-23,237
118578,IDS-21E2-00101,TMG,TMG,250.0,2021-11-25,416
118578,IDS-21E2-00125,IGS,IGS,175.0,2021-12-08,403
130921,IDS-21E2-00320,TMG,TMG,200.0,2021-04-02,653
130921,IDS-21E2-00368,TMG,TMG,250.0,2022-05-23,237
118578,IDS-21E2-00370,TMG,TMG,200.0,2022-09-01,136
118578,IDS-21E2-00560,TMG,TMG,175.0,2021-08-05,528
118578,IDS-21E2-00581,IGS,IGS,175.0,2022-03-14,307
118578,IDS-21E2-00596,TMG,TMG,200.0,2022-10-22,85
118578,IDS-21E2-00818,IGS,IGS,175.0,2022-04-16,274
132399,IDS-21E2-00039,TMG,TMG,175.0,2022-05-27,233
132399,IDS-21E2-00560,TMG,TMG,175.0,2022-05-12,248
132399,IDS-21E2-00576,TMG,TMG,175.0,2022-09-07,130
EII-CNS-OT-0008,IDS-21E2-00028,IGS,IGS,250.0,2022-06-06,223
EII-CNS-OT-0008,IDS-21E2-00028,TMG,TMG,250.0,2021-12-05,406
EII-CNS-OT-0008,IDS-21E2-00039,IGS,IGS,650.0,2021-03-26,660
EII-CNS-OT-0008,IDS-21E2-00039,TMG,TMG,625.0,2021-10-29,443
EII-CNS-OT-0008,IDS-21E2-00054,IGS,IGS,500.0,2022-04-10,280
EII-CNS-OT-0008,IDS-21E2-00054,TMG,TMG,425.0,2022-03-01,320
EII-CNS-OT-0008,IDS-21E2-00083,IGS,IGS,375.0,2021-09-07,495
EII-CNS-OT-0008,IDS-21E2-00086,TMG,TMG,250.0,2022-10-13,94
EII-CNS-OT-0008,IDS-21E2-00101,TMG,TMG,375.0,2021-09-18,484
EII-CNS-OT-0008,IDS-21E2-00114,TMG,TMG,175.0,2021-12-06,405
EII-CNS-OT-0008,IDS-21E2-00125,IGS,IGS,450.0,2021-08-08,525
EII-CNS-OT-0008,IDS-21E2-00125,TMG,TMG,250.0,2022-04-07,283
EII-CNS-OT-0008,IDS-21E2-00320,IGS,IGS,175.0,2022-10-05,102
EII-CNS-OT-0008,IDS-21E2-00336,IGS,IGS,175.0,2022-03-03,318
EII-CNS-OT-0008,IDS-21E2-00362,IGS,IGS,200.0,2022-06-13,216
EII-CNS-OT-0008,IDS-21E2-00372,IGS,IGS,200.0,2021-04-23,632
EII-CNS-OT-0008,IDS-21E2-00380,TMG,TMG,250.0,2021-11-26,415
EII-CNS-OT-0008,IDS-21E2-00437,TMG,TMG,250.0,2021-03-19,667
EII-CNS-OT-0008,IDS-21E2-00496,TMG,TMG,175.0,2021-12-07,404
EII-CNS-OT-0008,IDS-21E2-00560,IGS,IGS,175.0,2022-02-19,330
EII-CNS-OT-0008,IDS-21E2-00560,TMG,TMG,450.0,2021-03-17,669
EII-CNS-OT-0008,IDS-21E2-00564,TMG,TMG,200.0,2021-08-14,519
EII-CNS-OT-0008,IDS-21E2-00568,TMG,TMG,175.0,2021-10-08,464
EII-CNS-OT-0008,IDS-21E2-00572,IGS,IGS,200.0,2022-02-18,331
EII-CNS-OT-0008,IDS-21E2-00580,IGS,IGS,200.0,2022-12-24,22
EII-CNS-OT-0008,IDS-21E2-00596,IGS,IGS,250.0,2022-05-24,236
EII-CNS-OT-0008,IDS-21E2-00624,IGS,IGS,250.0,2022-04-24,266
EII-CNS-OT-0008,IDS-21E2-00624,TMG,TMG,250.0,2022-08-19,149
EII-CNS-OT-0008,IDS-21E2-00820,TMG,TMG,200.0,2022-06-03,226
118498,IDS-21E2-00039,TMG,TMG,200.0,2021-06-19,575
118498,IDS-21E2-00125,IGS,IGS,250.0,2022-08-08,160
118498,IDS-21E2-00332,IGS,IGS,250.0,2021-03-16,670
140155,IDS-21E2-00039,TMG,TMG,175.0,2022-02-13,336
117019,IDS-21E2-00039,IGS,IGS,200.0,2021-11-23,418
117019,IDS-21E2-00039,TMG,TMG,175.0,2022-05-13,247
118475,IDS-21E2-00039,TMG,TMG,675.0,2021-11-08,433
145209,IDS-21E2-00039,TMG,TMG,750.0,2021-09-07,495
117019,IDS-21E2-00054,IGS,IGS,425.0,2021-09-22,480
117019,IDS-21E2-00054,TMG,TMG,575.0,2021-03-08,678
118475,IDS-21E2-00054,TMG,TMG,175.0,2021-04-21,634
117019,IDS-21E2-00056,IGS,IGS,175.0,2021-06-12,582
117019,IDS-21E2-00080,TMG,TMG,425.0,2021-12-22,389
118475,IDS-21E2-00080,TMG,TMG,200.0,2022-07-14,185
117019,IDS-21E2-00083,IGS,IGS,450.0,2022-01-03,377
118475,IDS-21E2-00086,IGS,IGS,250.0,2022-11-19,57
145209,IDS-21E2-00086,IGS,IGS,200.0,2022-06-11,218
117019,IDS-21E2-00086,TMG,TMG,250.0,2021-07-14,550
117019,IDS-21E2-00101,TMG,TMG,175.0,2022-06-17,212
117019,IDS-21E2-00114,IGS,IGS,200.0,2021-11-04,437
117019,IDS-21E2-00114,TMG,TMG,250.0,2022-08-17,151
117019,IDS-21E2-00125,IGS,IGS,500.0,2021-07-13,551
117019,IDS-21E2-00125,TMG,TMG,850.0,2021-04-10,645
118475,IDS-21E2-00125,TMG,TMG,175.0,2022-01-08,372
117019,IDS-21E2-00316,TMG,TMG,200.0,2022-01-06,374
117019,IDS-21E2-00317,TMG,TMG,175.0,2022-10-18,89
