Lot No_,Bin Code,Item No_,Min_Registering_Date,Quantity,Zone Code,Days from Registration
IDS-21E2-00582,TMG,132893,02-10-2022,200,TMG,100
IDS-21E2-00582,TMG,138531,07-10-2021,175,TMG,460
IDS-21E2-00584,IGS,108259,03-12-2021,350,IGS,403
IDS-21E2-00584,IGS,112048,21-06-2021,200,IGS,568
IDS-21E2-00584,IGS,115132,02-01-2022,250,IGS,373
IDS-21E2-00584,IGS,119852,06-05-2022,375,IGS,249
IDS-21E2-00584,IGS,139272,14-04-2022,175,IGS,271
IDS-21E2-00584,IGS,149244,29-08-2022,175,IGS,134
IDS-21E2-00584,TMG,1000457,10-03-2021,175,TMG,671
IDS-21E2-00584,TMG,108259,04-10-2021,175,TMG,463
IDS-21E2-00584,TMG,119852,10-02-2021,450,TMG,699
IDS-21E2-00584,TMG,138616,06-11-2022,175,TMG,65
IDS-21E2-00584,TMG,140771,08-06-2022,200,TMG,216
IDS-21E2-00584,TMG,141393,28-11-2022,175,TMG,43
IDS-21E2-00584,TMG,EII-CNS-LB-0001,11-10-2021,175,TMG,456
IDS-21E2-00588,TMG,1000457,24-06-2021,175,TMG,565
IDS-21E2-00588,TMG,119852,24-04-2021,200,TMG,626
IDS-21E2-00588,TMG,143236,16-07-2022,200,TMG,178
IDS-21E2-00588,TMG,EII-CNS-OT-0005,12-04-2022,175,TMG,273
IDS-21E2-00589,IGS,145433,20-06-2021,250,IGS,569
IDS-21E2-00590,TMG,112048,20-12-2021,175,TMG,386
IDS-21E2-00592,IGS,1000457,10-02-2021,450,IGS,699
IDS-21E2-00592,IGS,101884,11-05-2021,250,IGS,609
IDS-21E2-00592,IGS,102565,02-01-2022,175,IGS,373
IDS-21E2-00592,IGS,105581,20-03-2021,250,IGS,661
IDS-21E2-00592,IGS,111742,30-07-2022,250,IGS,164
IDS-21E2-00592,IGS,112048,04-08-2022,450,IGS,159
IDS-21E2-00592,IGS,113854,17-11-2022,200,IGS,54
IDS-21E2-00592,IGS,119852,19-06-2021,800,IGS,570
IDS-21E2-00592,IGS,121969,07-11-2022,175,IGS,64
IDS-21E2-00592,IGS,123234,18-10-2022,250,IGS,84
IDS-21E2-00592,TMG,1000457,08-11-2021,600,TMG,428
IDS-21E2-00592,TMG,101887,14-03-2021,175,TMG,667
IDS-21E2-00592,TMG,102565,01-07-2021,175,TMG,558
IDS-21E2-00592,TMG,108259,23-08-2021,175,TMG,505
IDS-21E2-00592,TMG,108912,15-04-2021,200,TMG,635
IDS-21E2-00592,TMG,111742,21-04-2021,425,TMG,629
IDS-21E2-00592,TMG,113854,30-08-2022,250,TMG,133
IDS-21E2-00592,TMG,114717,15-05-2021,450,TMG,605
IDS-21E2-00592,TMG,117871,26-12-2021,175,TMG,380
IDS-21E2-00592,TMG,118140,02-05-2022,200,TMG,253
IDS-21E2-00592,TMG,119027,17-07-2022,175,TMG,177
IDS-21E2-00592,TMG,119396,22-11-2021,175,TMG,414
IDS-21E2-00592,TMG,119852,21-02-2022,875,TMG,323
IDS-21E2-00592,TMG,123546,17-07-2021,200,TMG,542
IDS-21E2-00592,TMG,123625,04-02-2022,200,TMG,340
IDS-21E2-00592,TMG,133133,21-05-2021,600,TMG,599
IDS-21E2-00592,TMG,135722,19-06-2022,175,TMG,205
IDS-21E2-00592,TMG,138212,08-05-2021,175,TMG,612
IDS-21E2-00592,TMG,138531,27-01-2022,450,TMG,348
IDS-21E2-00592,TMG,700536-4,20-09-2021,375,TMG,477
IDS-21E2-00592,TMG,EII-CNS-OT-0025,01-11-2021,800,TMG,435
IDS-21E2-00592,TMG,EII-CNS-OT-0030,29-09-2022,250,TMG,103
IDS-21E2-00593,TMG,1000457,05-08-2021,625,TMG,523
IDS-21E2-00593,TMG,114717,11-05-2022,250,TMG,244
IDS-21E2-00593,TMG,700536-4,21-07-2022,175,TMG,173
IDS-21E2-00593,TMG,EII-CNS-OT-0025,05-05-2021,250,TMG,615
IDS-21E2-00594,TMG,105581,17-07-2021,175,TMG,542
IDS-21E2-00595,TMG,1000457,14-07-2021,200,TMG,545
IDS-21E2-00596,IGS,102565,10-02-2021,175,IGS,699
IDS-21E2-00596,IGS,105581,16-09-2022,200,IGS,116
IDS-21E2-00596,IGS,114717,11-04-2022,175,IGS,274
IDS-21E2-00596,IGS,119852,02-10-2021,425,IGS,465
IDS-21E2-00596,IGS,123759,28-05-2021,200,IGS,592
IDS-21E2-00596,IGS,135506,08-10-2021,250,IGS,459
IDS-21E2-00596,IGS,137509,05-10-2022,250,IGS,97
IDS-21E2-00596,IGS,137963,28-03-2022,200,IGS,288
IDS-21E2-00596,IGS,138531,20-06-2021,575,IGS,569
IDS-21E2-00596,IGS,700536-4,27-12-2021,450,IGS,379
IDS-21E2-00596,IGS,EII-CNS-OT-0007,22-01-2022,175,IGS,353
IDS-21E2-00596,IGS,EII-CNS-OT-0008,24-05-2022,250,IGS,231
IDS-21E2-00596,IGS,EII-CNS-OT-0025,16-07-2021,175,IGS,543
IDS-21E2-00596,TMG,1000457,07-09-2021,1350,TMG,490
IDS-21E2-00596,TMG,102565,16-10-2021,200,TMG,451
IDS-21E2-00596,TMG,108259,25-11-2021,250,TMG,411
IDS-21E2-00596,TMG,111742,08-12-2022,250,TMG,33
IDS-21E2-00596,TMG,112296,19-10-2021,200,TMG,448
IDS-21E2-00596,TMG,113854,17-02-2022,200,TMG,327
IDS-21E2-00596,TMG,114717,22-02-2021,250,TMG,687
IDS-21E2-00596,TMG,115657,24-07-2021,250,TMG,535
IDS-21E2-00596,TMG,118270,03-10-2021,175,TMG,464
IDS-21E2-00596,TMG,118578,22-10-2022,200,TMG,80
IDS-21E2-00596,TMG,119191,26-03-2022,175,TMG,290
IDS-21E2-00596,TMG,119370,25-07-2022,250,TMG,169
IDS-21E2-00596,TMG,119852,08-04-2021,800,TMG,642
IDS-21E2-00596,TMG,120958,18-04-2022,250,TMG,267
IDS-21E2-00596,TMG,123234,18-10-2021,175,TMG,449
IDS-21E2-00596,TMG,125880,25-10-2021,200,TMG,442
IDS-21E2-00596,TMG,135506,01-04-2021,250,TMG,649
IDS-21E2-00596,TMG,138531,07-05-2022,200,TMG,248
IDS-21E2-00596,TMG,141663,01-09-2021,175,TMG,496
IDS-21E2-00596,TMG,145340,21-10-2022,450,TMG,81
IDS-21E2-00596,TMG,149244,30-08-2022,200,TMG,133
IDS-21E2-00596,TMG,700536-3,20-06-2022,250,TMG,204
IDS-21E2-00596,TMG,700536-4,29-04-2021,175,TMG,621
IDS-21E2-00597,IGS,108259,12-07-2021,250,IGS,547
IDS-21E2-00597,IGS,114717,01-09-2021,200,IGS,496
IDS-21E2-00597,TMG,1000457,24-12-2022,200,TMG,17
IDS-21E2-00598,IGS,135506,26-11-2021,200,IGS,410
IDS-21E2-00598,TMG,138531,07-03-2022,250,TMG,309
IDS-21E2-00600,IGS,119852,03-03-2021,200,IGS,678
IDS-21E2-00600,IGS,123546,27-05-2021,250,IGS,593
IDS-21E2-00600,IGS,149244,14-08-2021,250,IGS,514
IDS-21E2-00600,IGS,EII-CNS-OT-0025,03-10-2022,200,IGS,99
IDS-21E2-00600,TMG,138531,29-03-2021,175,TMG,652
IDS-21E2-00608,IGS,100107,18-11-2022,250,IGS,53
IDS-21E2-00608,IGS,119852,04-04-2021,200,IGS,646
IDS-21E2-00608,IGS,138531,08-12-2022,250,IGS,33
IDS-21E2-00608,TMG,108259,22-07-2021,250,TMG,537
IDS-21E2-00608,TMG,111742,24-07-2022,250,TMG,170
IDS-21E2-00608,TMG,112048,02-11-2021,250,TMG,434
IDS-21E2-00608,TMG,119192,12-08-2021,175,TMG,516
IDS-21E2-00608,TMG,141663,14-12-2021,250,TMG,392
IDS-21E2-00609,TMG,1000457,17-09-2022,250,TMG,115
IDS-21E2-00612,IGS,119852,23-11-2022,200,IGS,48
IDS-21E2-00612,IGS,141663,28-08-2021,200,IGS,500
IDS-21E2-00612,TMG,119852,26-06-2021,175,TMG,563
IDS-21E2-00612,TMG,123546,26-10-2022,175,TMG,76
IDS-21E2-00612,TMG,138531,14-03-2022,200,TMG,302
IDS-21E2-00615,TMG,133133,19-02-2021,200,TMG,690
IDS-21E2-00624,IGS,1000457,16-03-2021,1200,IGS,665
IDS-21E2-00624,IGS,108259,17-03-2021,625,IGS,664
IDS-21E2-00624,IGS,111434,10-09-2021,250,IGS,487
IDS-21E2-00624,IGS,112048,28-07-2022,200,IGS,166
IDS-21E2-00624,IGS,119192,14-02-2021,350,IGS,695
IDS-21E2-00624,IGS,119852,13-09-2021,375,IGS,484
IDS-21E2-00624,IGS,121571,27-02-2022,200,IGS,317
IDS-21E2-00624,IGS,121793,02-11-2021,425,IGS,434
IDS-21E2-00624,IGS,127229,16-07-2021,250,IGS,543
IDS-21E2-00624,IGS,131664,04-11-2022,175,IGS,67
IDS-21E2-00624,IGS,135677,25-03-2021,250,IGS,656
IDS-21E2-00624,IGS,137963,30-04-2022,175,IGS,255
IDS-21E2-00624,IGS,138531,05-06-2022,250,IGS,219
IDS-21E2-00624,IGS,138872,20-09-2022,175,IGS,112
IDS-21E2-00624,IGS,141305,23-05-2021,175,IGS,597
IDS-21E2-00624,IGS,145340,06-08-2021,250,IGS,522
IDS-21E2-00624,IGS,146163,09-10-2021,175,IGS,458
IDS-21E2-00624,IGS,EII-CNS-OT-0008,24-04-2022,250,IGS,261
IDS-21E2-00624,IGS,EII-CNS-OT-0025,28-05-2022,200,IGS,227
IDS-21E2-00624,IGS,EII-CNS-OT-0030,03-03-2021,175,IGS,678
IDS-21E2-00624,TMG,1000457,07-04-2021,875,TMG,643
IDS-21E2-00624,TMG,103813,13-09-2022,200,TMG,119
IDS-21E2-00624,TMG,104936,15-04-2021,250,TMG,635
IDS-21E2-00624,TMG,107720,07-07-2022,200,TMG,187
IDS-21E2-00624,TMG,108259,14-02-2021,400,TMG,695
IDS-21E2-00624,TMG,117019,27-07-2022,250,TMG,167
IDS-21E2-00624,TMG,118140,06-01-2022,175,TMG,369
IDS-21E2-00624,TMG,119192,21-03-2022,450,TMG,295
IDS-21E2-00624,TMG,119852,24-11-2021,925,TMG,412
IDS-21E2-00624,TMG,124810,21-05-2021,250,TMG,599
IDS-21E2-00624,TMG,125880,19-05-2022,250,TMG,236
IDS-21E2-00624,TMG,135677,14-09-2021,400,TMG,483
IDS-21E2-00624,TMG,138212,02-03-2022,250,TMG,314
IDS-21E2-00624,TMG,140147,12-11-2022,200,TMG,59
IDS-21E2-00624,TMG,140281,22-06-2021,200,TMG,567
IDS-21E2-00624,TMG,148390,23-03-2021,250,TMG,658
IDS-21E2-00624,TMG,700567-1,25-04-2021,250,TMG,625
IDS-21E2-00624,TMG,EII-CNS-OT-0008,19-08-2022,250,TMG,144
IDS-21E2-00624,TMG,EII-CNS-OT-0025,11-03-2022,375,TMG,305
IDS-21E2-00625,IGS,102482,20-01-2022,250,IGS,355
IDS-21E2-00625,IGS,119852,29-04-2022,375,IGS,256
IDS-21E2-00625,IGS,135722,22-07-2021,250,IGS,537
IDS-21E2-00625,TMG,108259,18-09-2022,250,TMG,114
IDS-21E2-00625,TMG,119852,05-11-2021,375,TMG,431
IDS-21E2-00625,TMG,700567-1,16-03-2021,250,TMG,665
IDS-21E2-00626,IGS,102565,16-05-2022,175,IGS,239
IDS-21E2-00626,IGS,108259,08-08-2022,175,IGS,155
IDS-21E2-00626,IGS,137963,10-07-2022,175,IGS,184
IDS-21E2-00626,IGS,145340,03-04-2022,175,IGS,282
IDS-21E2-00626,TMG,108259,04-09-2021,450,TMG,493
IDS-21E2-00626,TMG,121969,18-08-2022,200,TMG,145
IDS-21E2-00627,TMG,135506,11-05-2022,200,TMG,244
IDS-21E2-00628,IGS,1000457,29-06-2021,850,IGS,560
IDS-21E2-00628,IGS,102565,23-02-2022,375,IGS,321
IDS-21E2-00628,IGS,102671,19-07-2022,200,IGS,175
IDS-21E2-00628,IGS,105581,17-06-2021,175,IGS,572
IDS-21E2-00628,IGS,108259,03-04-2021,550,IGS,647
IDS-21E2-00628,IGS,114717,18-12-2021,675,IGS,388
IDS-21E2-00628,IGS,119191,29-12-2021,200,IGS,377
IDS-21E2-00628,IGS,119852,13-02-2021,1275,IGS,696
IDS-21E2-00628,IGS,121793,09-12-2022,200,IGS,32
IDS-21E2-00628,IGS,123759,09-04-2021,200,IGS,641
IDS-21E2-00628,IGS,125880,01-04-2022,200,IGS,284
IDS-21E2-00628,IGS,138531,28-06-2022,250,IGS,196
IDS-21E2-00628,IGS,138872,18-02-2021,250,IGS,691
IDS-21E2-00628,IGS,139272,28-03-2021,250,IGS,653
IDS-21E2-00628,IGS,140550,09-12-2021,175,IGS,397
IDS-21E2-00628,IGS,141663,10-03-2021,175,IGS,671
IDS-21E2-00628,IGS,145340,18-07-2022,250,IGS,176
IDS-21E2-00628,IGS,700526-2,19-09-2021,175,IGS,478
IDS-21E2-00628,IGS,EII-CNS-OT-0025,21-07-2021,625,IGS,538
IDS-21E2-00628,TMG,1000457,02-03-2021,1675,TMG,679
IDS-21E2-00628,TMG,102565,14-03-2021,250,TMG,667
IDS-21E2-00628,TMG,103423,08-10-2022,200,TMG,94
IDS-21E2-00628,TMG,103451,27-02-2021,200,TMG,682
IDS-21E2-00628,TMG,107720,01-06-2021,200,TMG,588
IDS-21E2-00628,TMG,108259,27-03-2021,750,TMG,654
IDS-21E2-00628,TMG,111742,19-02-2021,375,TMG,690
IDS-21E2-00628,TMG,114717,05-04-2021,725,TMG,645
IDS-21E2-00628,TMG,119396,27-09-2021,200,TMG,470
IDS-21E2-00628,TMG,119852,15-03-2022,350,TMG,301
IDS-21E2-00628,TMG,121793,19-07-2022,175,TMG,175
IDS-21E2-00628,TMG,123546,23-04-2021,675,TMG,627
IDS-21E2-00628,TMG,123759,05-06-2022,250,TMG,219
IDS-21E2-00628,TMG,125948,29-04-2022,175,TMG,256
IDS-21E2-00628,TMG,133133,23-08-2022,375,TMG,140
IDS-21E2-00628,TMG,135506,07-11-2021,250,TMG,429
IDS-21E2-00628,TMG,138531,07-03-2021,375,TMG,674
IDS-21E2-00628,TMG,138872,12-04-2021,200,TMG,638
IDS-21E2-00628,TMG,145340,29-09-2021,375,TMG,468
IDS-21E2-00628,TMG,700536-2,13-02-2021,375,TMG,696
IDS-21E2-00628,TMG,EII-CNS-OT-0025,15-03-2021,450,TMG,666
IDS-21E2-00629,IGS,141663,05-04-2022,200,IGS,280
IDS-21E2-00629,IGS,EII-CNS-OT-0005,21-11-2022,200,IGS,50
IDS-21E2-00629,TMG,1000457,26-04-2021,175,TMG,624
IDS-21E2-00629,TMG,EII-CNS-OT-0025,23-05-2021,250,TMG,597
IDS-21E2-00630,IGS,1000457,21-10-2021,425,IGS,446
IDS-21E2-00630,IGS,100107,30-08-2021,200,IGS,498
IDS-21E2-00630,IGS,108259,06-05-2021,175,IGS,614
IDS-21E2-00630,IGS,111742,14-07-2022,250,IGS,180
IDS-21E2-00630,IGS,123759,17-05-2021,200,IGS,603
IDS-21E2-00630,IGS,133133,28-09-2021,200,IGS,469
IDS-21E2-00630,TMG,108259,19-10-2022,250,TMG,83
IDS-21E2-00630,TMG,113854,23-12-2022,200,TMG,18
IDS-21E2-00630,TMG,133133,01-10-2022,250,TMG,101
IDS-21E2-00632,IGS,145340,24-03-2022,175,IGS,292
IDS-21E2-00632,TMG,700536-3,25-10-2021,200,TMG,442
IDS-21E2-00632,TMG,EII-CNS-OT-0026,15-07-2022,250,TMG,179
IDS-21E2-00633,IGS,145433,25-06-2022,250,IGS,199
IDS-21E2-00633,TMG,114717,11-11-2022,250,TMG,60
IDS-21E2-00636,TMG,102565,09-06-2022,250,TMG,215
IDS-21E2-00636,TMG,119852,14-06-2022,175,TMG,210
IDS-21E2-00636,TMG,120958,02-05-2022,175,TMG,253
IDS-21E2-00636,TMG,EII-CNS-OT-0025,09-06-2021,250,TMG,580
IDS-21E2-00640,IGS,1000457,08-12-2021,200,IGS,398
IDS-21E2-00640,IGS,119192,16-11-2021,175,IGS,420
IDS-21E2-00640,IGS,119852,22-07-2021,200,IGS,537
IDS-21E2-00640,IGS,133133,26-12-2021,200,IGS,380
IDS-21E2-00640,TMG,121969,10-04-2022,200,TMG,275
IDS-21E2-00640,TMG,145340,31-03-2021,250,TMG,650
IDS-21E2-00641,IGS,103451,31-08-2021,175,IGS,497
IDS-21E2-00644,IGS,132453,05-10-2021,200,IGS,462
IDS-21E2-00644,IGS,700526-1,15-02-2022,250,IGS,329
IDS-21E2-00644,TMG,119852,02-09-2021,200,TMG,495
IDS-21E2-00645,IGS,135722,21-12-2021,200,IGS,385
IDS-21E2-00645,TMG,117232,13-07-2021,200,TMG,546
IDS-21E2-00656,TMG,108730,06-11-2022,200,TMG,65
IDS-21E2-00660,IGS,111742,28-08-2022,200,IGS,135
IDS-21E2-00660,IGS,138531,30-12-2021,200,IGS,376
IDS-21E2-00660,TMG,108259,10-06-2022,250,TMG,214
IDS-21E2-00660,TMG,116912,10-10-2022,200,TMG,92
IDS-21E2-00661,IGS,102565,05-06-2022,175,IGS,219
IDS-21E2-00664,IGS,1000457,22-05-2022,250,IGS,233
IDS-21E2-00680,TMG,119191,25-08-2022,200,TMG,138
IDS-21E2-00688,IGS,1000457,15-05-2021,200,IGS,605
IDS-21E2-00688,IGS,102565,09-09-2021,200,IGS,488
IDS-21E2-00688,IGS,108259,14-02-2021,1050,IGS,695
IDS-21E2-00688,IGS,114717,01-01-2022,175,IGS,374
IDS-21E2-00688,IGS,119852,17-07-2022,200,IGS,177
IDS-21E2-00688,IGS,128683,04-04-2021,175,IGS,646
IDS-21E2-00688,IGS,137963,13-09-2022,200,IGS,119
IDS-21E2-00688,IGS,138531,24-02-2021,375,IGS,685
IDS-21E2-00688,IGS,700536-4,10-11-2022,250,IGS,61
IDS-21E2-00688,TMG,102565,07-04-2022,250,TMG,278
IDS-21E2-00688,TMG,103612,01-11-2022,200,TMG,70
IDS-21E2-00688,TMG,108259,08-01-2022,975,TMG,367
IDS-21E2-00688,TMG,108641,13-11-2022,200,TMG,58
IDS-21E2-00688,TMG,109456,02-07-2021,175,TMG,557
IDS-21E2-00688,TMG,112048,21-06-2021,175,TMG,568
IDS-21E2-00688,TMG,114717,02-03-2021,650,TMG,679
IDS-21E2-00688,TMG,119852,09-05-2021,450,TMG,611
IDS-21E2-00688,TMG,125168,11-10-2022,200,TMG,91
IDS-21E2-00688,TMG,127229,02-04-2021,250,TMG,648
IDS-21E2-00688,TMG,131536,17-11-2021,250,TMG,419
IDS-21E2-00688,TMG,133133,16-03-2021,400,TMG,665
IDS-21E2-00688,TMG,135506,27-08-2022,200,TMG,136
IDS-21E2-00688,TMG,137963,23-03-2021,400,TMG,658
IDS-21E2-00688,TMG,145340,22-10-2021,175,TMG,445
IDS-21E2-00688,TMG,147755,14-01-2022,250,TMG,361
IDS-21E2-00689,IGS,114717,05-04-2022,200,IGS,280
IDS-21E2-00689,IGS,133133,03-06-2021,600,IGS,586
IDS-21E2-00689,IGS,700567-1,01-09-2021,250,IGS,496
IDS-21E2-00689,TMG,1000457,24-03-2022,200,TMG,292
IDS-21E2-00689,TMG,105695,21-08-2021,200,TMG,507
IDS-21E2-00689,TMG,139895,28-04-2021,250,TMG,622
IDS-21E2-00690,IGS,112296,22-06-2022,200,IGS,202
IDS-21E2-00690,TMG,1000457,16-04-2021,200,TMG,634
IDS-21E2-00690,TMG,102565,18-12-2022,200,TMG,23
IDS-21E2-00690,TMG,108259,01-11-2021,200,TMG,435
IDS-21E2-00690,TMG,119852,04-06-2022,200,TMG,220
IDS-21E2-00690,TMG,121969,16-11-2021,175,TMG,420
IDS-21E2-00690,TMG,700567-1,21-05-2022,250,TMG,234
IDS-21E2-00692,IGS,1000457,02-05-2022,250,IGS,253
IDS-21E2-00692,IGS,100441,08-06-2022,250,IGS,216
IDS-21E2-00692,IGS,102565,26-10-2021,675,IGS,441
IDS-21E2-00692,IGS,102671,28-09-2021,250,IGS,469
IDS-21E2-00692,IGS,105627,15-12-2021,175,IGS,391
IDS-21E2-00692,IGS,108259,26-03-2021,1200,IGS,655
IDS-21E2-00692,IGS,115418,24-05-2022,175,IGS,231
IDS-21E2-00692,IGS,117019,23-08-2021,200,IGS,505
IDS-21E2-00692,IGS,117525,26-02-2022,175,IGS,318
IDS-21E2-00692,IGS,135506,13-02-2022,250,IGS,331
IDS-21E2-00692,IGS,137963,11-05-2021,175,IGS,609
IDS-21E2-00692,IGS,700536-3,03-04-2021,175,IGS,647
IDS-21E2-00692,TMG,1000457,31-07-2021,250,TMG,528
IDS-21E2-00692,TMG,102565,04-04-2022,175,TMG,281
IDS-21E2-00692,TMG,102671,06-02-2022,175,TMG,338
IDS-21E2-00692,TMG,105663,02-04-2021,200,TMG,648
IDS-21E2-00692,TMG,108259,29-05-2021,925,TMG,591
IDS-21E2-00692,TMG,111266,29-01-2022,250,TMG,346
IDS-21E2-00692,TMG,111742,12-06-2021,175,TMG,577
IDS-21E2-00692,TMG,112048,27-12-2021,200,TMG,379
IDS-21E2-00692,TMG,114717,01-09-2021,250,TMG,496
IDS-21E2-00692,TMG,115418,16-02-2022,200,TMG,328
IDS-21E2-00692,TMG,119192,01-04-2021,200,TMG,649
IDS-21E2-00692,TMG,119396,15-09-2021,175,TMG,482
IDS-21E2-00692,TMG,119852,11-06-2021,500,TMG,578
IDS-21E2-00692,TMG,138531,21-02-2021,450,TMG,688
IDS-21E2-00692,TMG,138924,19-11-2022,200,TMG,52
IDS-21E2-00692,TMG,139895,23-04-2021,450,TMG,627
IDS-21E2-00692,TMG,143236,20-07-2021,175,TMG,539
IDS-21E2-00692,TMG,145340,24-07-2021,600,TMG,535
IDS-21E2-00692,TMG,147831,07-07-2022,175,TMG,187
IDS-21E2-00692,TMG,700536-3,03-06-2022,200,TMG,221
IDS-21E2-00692,TMG,EII-CNS-OT-0025,22-03-2021,175,TMG,659
IDS-21E2-00693,IGS,149244,17-11-2022,175,IGS,54
IDS-21E2-00693,TMG,119852,02-03-2021,400,TMG,679
IDS-21E2-00693,TMG,121969,15-06-2021,175,TMG,574
IDS-21E2-00693,TMG,EII-CNS-OT-0025,22-02-2022,425,TMG,322
IDS-21E2-00694,IGS,113854,23-10-2021,200,IGS,444
IDS-21E2-00694,IGS,123759,11-07-2022,175,IGS,183
IDS-21E2-00694,TMG,1000457,31-03-2021,250,TMG,650
IDS-21E2-00694,TMG,114717,26-12-2021,200,TMG,380
IDS-21E2-00694,TMG,123759,11-02-2021,200,TMG,698
IDS-21E2-00695,TMG,700536-2,22-12-2022,250,TMG,19
IDS-21E2-00696,IGS,132216,09-11-2021,250,IGS,427
IDS-21E2-00696,TMG,135677,22-07-2022,175,TMG,172
IDS-21E2-00697,IGS,108259,20-04-2022,175,IGS,265
IDS-21E2-00698,TMG,119852,20-04-2022,175,TMG,265
IDS-21E2-00700,IGS,119396,25-02-2022,250,IGS,319
IDS-21E2-00700,TMG,111742,03-09-2022,250,TMG,129
IDS-21E2-00700,TMG,121969,22-03-2021,175,TMG,659
IDS-21E2-00704,IGS,108259,03-08-2021,175,IGS,525
IDS-21E2-00704,IGS,114717,12-09-2022,175,IGS,120
IDS-21E2-00704,IGS,117019,04-12-2021,175,IGS,402
IDS-21E2-00704,IGS,119852,26-11-2021,200,IGS,410
IDS-21E2-00704,IGS,122106,12-08-2022,250,IGS,151
IDS-21E2-00704,IGS,135506,29-11-2022,250,IGS,42
IDS-21E2-00704,IGS,138531,11-12-2022,200,IGS,30
IDS-21E2-00704,TMG,108259,11-02-2022,250,TMG,333
IDS-21E2-00704,TMG,119852,24-11-2021,250,TMG,412
IDS-21E2-00705,TMG,114717,07-12-2021,175,TMG,399
IDS-21E2-00708,IGS,112048,09-12-2022,175,IGS,32
IDS-21E2-00708,IGS,119852,26-03-2022,375,IGS,290
IDS-21E2-00708,IGS,127229,31-12-2022,200,IGS,10
IDS-21E2-00708,IGS,137932,16-11-2022,200,IGS,55
IDS-21E2-00708,IGS,139272,03-11-2021,175,IGS,433
IDS-21E2-00708,TMG,1000457,06-04-2022,200,TMG,279
IDS-21E2-00708,TMG,105695,27-06-2022,200,TMG,197
IDS-21E2-00709,IGS,108259,29-05-2022,175,IGS,226
IDS-21E2-00720,TMG,138531,11-08-2021,250,TMG,517
IDS-21E2-00724,TMG,114717,30-05-2022,250,TMG,225
IDS-21E2-00724,TMG,119852,02-04-2022,200,TMG,283
IDS-21E2-00724,TMG,132796,17-05-2021,175,TMG,603
IDS-21E2-00724,TMG,138531,09-10-2021,250,TMG,458
IDS-21E2-00724,TMG,EII-CNS-OT-0005,06-05-2022,250,TMG,249
IDS-21E2-00732,TMG,700567-1,16-07-2022,200,TMG,178
IDS-21E2-00740,IGS,102565,30-06-2022,250,IGS,194
IDS-21E2-00752,TMG,119396,20-03-2022,200,TMG,296
IDS-21E2-00752,TMG,119852,20-01-2022,375,TMG,355
IDS-21E2-00756,IGS,121969,14-08-2021,250,IGS,514
IDS-21E2-00756,TMG,1000457,10-02-2021,200,TMG,699
IDS-21E2-00756,TMG,102565,29-11-2022,250,TMG,42
IDS-21E2-00756,TMG,139713,22-07-2021,200,TMG,537
IDS-21E2-00756,TMG,142861,12-11-2022,200,TMG,59
IDS-21E2-00756,TMG,700536-4,20-04-2022,200,TMG,265
IDS-21E2-00756,TMG,EII-CNS-OT-0025,10-05-2022,250,TMG,245
IDS-21E2-00758,IGS,137963,22-05-2022,175,IGS,233
IDS-21E2-00774,TMG,123759,24-05-2021,250,TMG,596
IDS-21E2-00789,IGS,138531,29-08-2021,200,IGS,499
IDS-21E2-00816,IGS,1000457,13-03-2021,750,IGS,668
IDS-21E2-00816,IGS,101884,01-01-2022,250,IGS,374
IDS-21E2-00816,IGS,102565,26-09-2021,650,IGS,471
IDS-21E2-00816,IGS,102671,02-05-2021,200,IGS,618
IDS-21E2-00816,IGS,105695,19-05-2022,250,IGS,236
IDS-21E2-00816,IGS,108259,27-06-2021,1125,IGS,562
IDS-21E2-00816,IGS,111742,07-01-2022,875,IGS,368
IDS-21E2-00816,IGS,112048,24-03-2021,375,IGS,657
IDS-21E2-00816,IGS,112296,06-09-2022,250,IGS,126
IDS-21E2-00816,IGS,113854,28-05-2021,200,IGS,592
IDS-21E2-00816,IGS,114717,24-05-2021,550,IGS,596
IDS-21E2-00816,IGS,115418,04-09-2021,450,IGS,493
IDS-21E2-00816,IGS,117019,01-08-2021,200,IGS,527
IDS-21E2-00816,IGS,117963,05-05-2022,250,IGS,250
IDS-21E2-00816,IGS,119191,21-04-2021,200,IGS,629
IDS-21E2-00816,IGS,119852,09-04-2021,1700,IGS,641
IDS-21E2-00816,IGS,121793,18-11-2021,200,IGS,418
IDS-21E2-00816,IGS,121969,12-10-2021,375,IGS,455
IDS-21E2-00816,IGS,122106,12-12-2022,200,IGS,29
IDS-21E2-00816,IGS,122967,04-04-2022,375,IGS,281
IDS-21E2-00816,IGS,124914,16-09-2021,400,IGS,481
IDS-21E2-00816,IGS,129713,24-07-2021,250,IGS,535
IDS-21E2-00816,IGS,131536,25-08-2021,200,IGS,503
IDS-21E2-00816,IGS,133133,05-07-2021,350,IGS,554
IDS-21E2-00816,IGS,135506,13-03-2021,200,IGS,668
IDS-21E2-00816,IGS,135677,02-08-2021,250,IGS,526
IDS-21E2-00816,IGS,137932,03-11-2021,425,IGS,433
IDS-21E2-00816,IGS,137963,22-02-2021,450,IGS,687
IDS-21E2-00816,IGS,139895,12-05-2021,175,IGS,608
IDS-21E2-00816,IGS,141663,11-07-2022,250,IGS,183
IDS-21E2-00816,IGS,142120,01-11-2021,250,IGS,435
IDS-21E2-00816,IGS,142828,07-11-2021,250,IGS,429
IDS-21E2-00816,IGS,145340,03-12-2021,650,IGS,403
