,ID,ItemNo,Date,Shift,Station,Hour,Quantity,LineLeader,Bay,DivisionId,CreationDateTime,BreakTime,WorkOrderId,Company,Division
1931,1932,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 16:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,0,W-12271,,
1932,1933,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 19:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-08 13:04:00,0,W-12271,,
1933,1934,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 15:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-08 13:06:00,0,W-12271,,
1934,1935,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 14:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-08 13:08:00,60,W-12271,,
1935,1936,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 19:00:00,35,EE_LineLeader_1,EE-0001,4,2022-06-08 13:10:00,0,W-12271,,
1936,1937,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 14:00:00,36,EE_LineLeader_1,EE-0001,4,2022-06-08 13:12:00,0,W-12271,,
1937,1938,Items-EE-01947410-JP,2022-06-08,G,EE-0001,1900-01-01 17:00:00,36,EE_LineLeader_1,EE-0001,4,2022-06-08 13:14:00,30,W-12271,,
1938,1939,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 12:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-08 13:02:00,0,W-475674,,
1939,1940,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 10:00:00,23,TS_LineLeader_1,TS-0001,2,2022-06-08 13:04:00,0,W-475674,,
1940,1941,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 13:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:06:00,0,W-475674,,
1941,1942,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 14:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:08:00,30,W-475674,,
1942,1943,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 17:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:10:00,0,W-475674,,
1943,1944,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 17:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:12:00,0,W-475674,,
1944,1945,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 11:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:14:00,0,W-475674,,
1945,1946,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 16:00:00,24,TS_LineLeader_1,TS-0001,2,2022-06-08 13:16:00,60,W-475674,,
1946,1947,Items-SB-01922836-JP,2022-06-08,G,SB-0001,1900-01-01 09:00:00,50,SB_LineLeader_1,SB-0001,3,2022-06-08 13:02:00,30,W-659192,,
1947,1948,Items-SB-01922836-JP,2022-06-08,G,SB-0001,1900-01-01 14:00:00,50,SB_LineLeader_1,SB-0001,3,2022-06-08 13:04:00,60,W-659192,,
1948,1949,Items-SB-01922836-JP,2022-06-08,G,SB-0001,1900-01-01 18:00:00,50,SB_LineLeader_1,SB-0001,3,2022-06-08 13:06:00,30,W-659192,,
1949,1950,Items-SB-01922836-JP,2022-06-08,G,SB-0001,1900-01-01 20:00:00,51,SB_LineLeader_1,SB-0001,3,2022-06-08 13:08:00,0,W-659192,,
1950,1951,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 09:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,0,W-569578,,
1951,1952,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 14:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:04:00,60,W-569578,,
1952,1953,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 11:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:06:00,0,W-569578,,
1953,1954,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 14:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:08:00,30,W-569578,,
1954,1955,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 09:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:10:00,0,W-569578,,
1955,1956,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 20:00:00,23,EE_LineLeader_1,EE-0001,4,2022-06-08 13:12:00,60,W-569578,,
1956,1957,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 20:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-08 13:14:00,0,W-569578,,
1957,1958,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 14:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-08 13:16:00,0,W-569578,,
1958,1959,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 17:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-08 13:18:00,0,W-569578,,
1959,1960,Items-EE-04270935-CH,2022-06-08,G,EE-0001,1900-01-01 17:00:00,24,EE_LineLeader_1,EE-0001,4,2022-06-08 13:20:00,0,W-569578,,
1960,1961,Items-EP-00081648-CH,2022-06-08,G,EP-0001,1900-01-01 10:00:00,82,EP_LineLeader_1,EP-0001,1,2022-06-08 13:02:00,0,W-831585,,
1961,1962,Items-EP-00081648-CH,2022-06-08,G,EP-0001,1900-01-01 20:00:00,83,EP_LineLeader_1,EP-0001,1,2022-06-08 13:04:00,60,W-831585,,
1962,1963,Items-EP-00081648-CH,2022-06-08,G,EP-0001,1900-01-01 09:00:00,83,EP_LineLeader_1,EP-0001,1,2022-06-08 13:06:00,60,W-831585,,
1963,1964,Items-EE-02512664-IN,2022-06-08,G,EE-0001,1900-01-01 15:00:00,212,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,0,W-471496,,
1964,1965,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 12:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:02:00,30,W-773785,,
1965,1966,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 19:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:04:00,30,W-773785,,
1966,1967,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 14:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:06:00,30,W-773785,,
1967,1968,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 15:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:08:00,60,W-773785,,
1968,1969,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 11:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:10:00,0,W-773785,,
1969,1970,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 13:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:12:00,30,W-773785,,
1970,1971,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 20:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 13:14:00,0,W-773785,,
1971,1972,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 12:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-08 13:16:00,0,W-773785,,
1972,1973,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 16:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-08 13:18:00,0,W-773785,,
1973,1974,Items-BC-00366822-IN,2022-06-08,G,BC-0001,1900-01-01 15:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-08 13:20:00,0,W-773785,,
1974,1975,Items-EE-02512664-IN,2022-06-08,G,EE-0001,1900-01-01 14:00:00,102,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,60,W-937027,,
1975,1976,Items-EE-02512664-IN,2022-06-08,G,EE-0001,1900-01-01 14:00:00,102,EE_LineLeader_1,EE-0001,4,2022-06-08 13:04:00,60,W-937027,,
1976,1977,Items-EE-00741901-CH,2022-06-08,G,EE-0001,1900-01-01 13:00:00,193,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,60,W-895318,,
1977,1978,Items-TS-08597855-US,2022-06-08,G,TS-0001,1900-01-01 19:00:00,172,TS_LineLeader_1,TS-0001,2,2022-06-08 13:02:00,0,W-922799,,
1978,1979,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 19:00:00,180,EP_LineLeader_1,EP-0001,1,2022-06-08 13:02:00,60,W-741206,,
1979,1980,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 20:00:00,33,BC_LineLeader_1,BC-0001,5,2022-06-08 13:02:00,0,W-626103,,
1980,1981,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 11:00:00,33,BC_LineLeader_1,BC-0001,5,2022-06-08 13:04:00,0,W-626103,,
1981,1982,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 11:00:00,33,BC_LineLeader_1,BC-0001,5,2022-06-08 13:06:00,30,W-626103,,
1982,1983,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 17:00:00,34,BC_LineLeader_1,BC-0001,5,2022-06-08 13:08:00,0,W-626103,,
1983,1984,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 15:00:00,34,BC_LineLeader_1,BC-0001,5,2022-06-08 13:10:00,60,W-626103,,
1984,1985,Items-BC-06673555-BR,2022-06-08,G,BC-0001,1900-01-01 17:00:00,34,BC_LineLeader_1,BC-0001,5,2022-06-08 13:12:00,0,W-626103,,
1985,1986,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 18:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:02:00,0,W-303435,,
1986,1987,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 16:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:04:00,30,W-303435,,
1987,1988,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 17:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:06:00,0,W-303435,,
1988,1989,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 16:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:08:00,0,W-303435,,
1989,1990,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 15:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:10:00,0,W-303435,,
1990,1991,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 10:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:12:00,0,W-303435,,
1991,1992,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 09:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:14:00,0,W-303435,,
1992,1993,Items-SB-07595214-JP,2022-06-08,G,SB-0001,1900-01-01 09:00:00,20,SB_LineLeader_1,SB-0001,3,2022-06-08 13:16:00,0,W-303435,,
1993,1994,Items-SB-06861728-JP,2022-06-08,G,SB-0001,1900-01-01 13:00:00,202,SB_LineLeader_1,SB-0001,3,2022-06-08 13:02:00,0,W-526902,,
1994,1995,Items-SB-04583531-US,2022-06-08,G,SB-0001,1900-01-01 17:00:00,73,SB_LineLeader_1,SB-0001,3,2022-06-08 13:02:00,30,W-102418,,
1995,1996,Items-SB-04583531-US,2022-06-08,G,SB-0001,1900-01-01 12:00:00,73,SB_LineLeader_1,SB-0001,3,2022-06-08 13:04:00,30,W-102418,,
1996,1997,Items-SB-04583531-US,2022-06-08,G,SB-0001,1900-01-01 20:00:00,73,SB_LineLeader_1,SB-0001,3,2022-06-08 13:06:00,60,W-102418,,
1997,1998,Items-EE-04264866-BR,2022-06-08,G,EE-0001,1900-01-01 14:00:00,46,EE_LineLeader_1,EE-0001,4,2022-06-08 13:02:00,60,W-811365,,
1998,1999,Items-EE-04264866-BR,2022-06-08,G,EE-0001,1900-01-01 09:00:00,46,EE_LineLeader_1,EE-0001,4,2022-06-08 13:04:00,0,W-811365,,
1999,2000,Items-EE-04264866-BR,2022-06-08,G,EE-0001,1900-01-01 13:00:00,46,EE_LineLeader_1,EE-0001,4,2022-06-08 13:06:00,0,W-811365,,
2000,2001,Items-EE-04264866-BR,2022-06-08,G,EE-0001,1900-01-01 11:00:00,46,EE_LineLeader_1,EE-0001,4,2022-06-08 13:08:00,30,W-811365,,
2001,2002,Items-EE-04264866-BR,2022-06-08,G,EE-0001,1900-01-01 18:00:00,47,EE_LineLeader_1,EE-0001,4,2022-06-08 13:10:00,0,W-811365,,
2002,2003,Items-EP-04550702-BR,2022-06-08,G,EP-0001,1900-01-01 20:00:00,75,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,0,W-187991,,
2003,2004,Items-EP-04550702-BR,2022-06-08,G,EP-0001,1900-01-01 13:00:00,76,EP_LineLeader_1,EP-0001,1,2022-06-08 01:04:00,30,W-187991,,
2004,2005,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 18:00:00,29,TS_LineLeader_1,TS-0001,2,2022-06-08 01:02:00,60,W-708421,,
2005,2006,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 12:00:00,29,TS_LineLeader_1,TS-0001,2,2022-06-08 01:04:00,60,W-708421,,
2006,2007,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 19:00:00,29,TS_LineLeader_1,TS-0001,2,2022-06-08 01:06:00,0,W-708421,,
2007,2008,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 12:00:00,29,TS_LineLeader_1,TS-0001,2,2022-06-08 01:08:00,30,W-708421,,
2008,2009,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 09:00:00,29,TS_LineLeader_1,TS-0001,2,2022-06-08 01:10:00,30,W-708421,,
2009,2010,Items-TS-06544504-BR,2022-06-08,G,TS-0001,1900-01-01 14:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:12:00,0,W-708421,,
2010,2011,Items-BC-02647288-JP,2022-06-08,G,BC-0001,1900-01-01 16:00:00,111,BC_LineLeader_1,BC-0001,5,2022-06-08 01:02:00,30,W-467434,,
2011,2012,Items-BC-02647288-JP,2022-06-08,G,BC-0001,1900-01-01 12:00:00,111,BC_LineLeader_1,BC-0001,5,2022-06-08 01:04:00,0,W-467434,,
2012,2013,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 18:00:00,220,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,0,W-310223,,
2013,2014,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 19:00:00,25,BC_LineLeader_1,BC-0001,5,2022-06-08 01:02:00,60,W-568487,,
2014,2015,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 09:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:04:00,0,W-568487,,
2015,2016,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 15:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:06:00,0,W-568487,,
2016,2017,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 16:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:08:00,0,W-568487,,
2017,2018,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 14:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:10:00,0,W-568487,,
2018,2019,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 19:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:12:00,0,W-568487,,
2019,2020,Items-BC-03055426-CH,2022-06-08,G,BC-0001,1900-01-01 12:00:00,26,BC_LineLeader_1,BC-0001,5,2022-06-08 01:14:00,0,W-568487,,
2020,2021,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 19:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,0,W-521267,,
2021,2022,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 11:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:04:00,0,W-521267,,
2022,2023,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 19:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:06:00,60,W-521267,,
2023,2024,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 09:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:08:00,0,W-521267,,
2024,2025,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 12:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:10:00,0,W-521267,,
2025,2026,Items-EP-01965204-IN,2022-06-08,G,EP-0001,1900-01-01 15:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:12:00,60,W-521267,,
2026,2027,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 17:00:00,30,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,60,W-306853,,
2027,2028,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 14:00:00,30,EP_LineLeader_1,EP-0001,1,2022-06-08 01:04:00,60,W-306853,,
2028,2029,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 19:00:00,30,EP_LineLeader_1,EP-0001,1,2022-06-08 01:06:00,30,W-306853,,
2029,2030,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 13:00:00,30,EP_LineLeader_1,EP-0001,1,2022-06-08 01:08:00,30,W-306853,,
2030,2031,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 17:00:00,30,EP_LineLeader_1,EP-0001,1,2022-06-08 01:10:00,0,W-306853,,
2031,2032,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 14:00:00,31,EP_LineLeader_1,EP-0001,1,2022-06-08 01:12:00,0,W-306853,,
2032,2033,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 20:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:02:00,0,W-218245,,
2033,2034,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 13:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:04:00,0,W-218245,,
2034,2035,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 11:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:06:00,60,W-218245,,
2035,2036,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 10:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:08:00,30,W-218245,,
2036,2037,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 20:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:10:00,0,W-218245,,
2037,2038,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 16:00:00,27,TS_LineLeader_1,TS-0001,2,2022-06-08 01:12:00,60,W-218245,,
2038,2039,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 12:00:00,28,TS_LineLeader_1,TS-0001,2,2022-06-08 01:14:00,60,W-218245,,
2039,2040,Items-TS-01948203-UK,2022-06-08,G,TS-0001,1900-01-01 13:00:00,28,TS_LineLeader_1,TS-0001,2,2022-06-08 01:16:00,0,W-218245,,
2040,2041,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 18:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:02:00,60,W-114960,,
2041,2042,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 09:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:04:00,60,W-114960,,
2042,2043,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 14:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:06:00,0,W-114960,,
2043,2044,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 14:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:08:00,30,W-114960,,
2044,2045,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 14:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:10:00,60,W-114960,,
2045,2046,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 13:00:00,21,BC_LineLeader_1,BC-0001,5,2022-06-08 01:12:00,0,W-114960,,
2046,2047,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 16:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-08 01:14:00,60,W-114960,,
2047,2048,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 12:00:00,22,BC_LineLeader_1,BC-0001,5,2022-06-08 01:16:00,0,W-114960,,
2048,2049,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 17:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:02:00,0,W-418947,,
2049,2050,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 09:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:04:00,0,W-418947,,
2050,2051,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 18:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:06:00,0,W-418947,,
2051,2052,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 11:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:08:00,30,W-418947,,
2052,2053,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 11:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:10:00,0,W-418947,,
2053,2054,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 09:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:12:00,60,W-418947,,
2054,2055,Items-TS-07978610-IN,2022-06-08,G,TS-0001,1900-01-01 13:00:00,30,TS_LineLeader_1,TS-0001,2,2022-06-08 01:14:00,60,W-418947,,
2055,2056,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 15:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:02:00,0,W-685618,,
2056,2057,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 14:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:04:00,30,W-685618,,
2057,2058,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 16:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:06:00,0,W-685618,,
2058,2059,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 15:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:08:00,0,W-685618,,
2059,2060,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 15:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:10:00,60,W-685618,,
2060,2061,Items-EE-04886293-BR,2022-06-08,G,EE-0001,1900-01-01 14:00:00,29,EE_LineLeader_1,EE-0001,4,2022-06-08 01:12:00,30,W-685618,,
2061,2062,Items-BC-07511831-CH,2022-06-08,G,BC-0001,1900-01-01 19:00:00,177,BC_LineLeader_1,BC-0001,5,2022-06-08 01:02:00,0,W-915496,,
2062,2063,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 12:00:00,33,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,0,W-150427,,
2063,2064,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 17:00:00,33,EP_LineLeader_1,EP-0001,1,2022-06-08 01:04:00,60,W-150427,,
2064,2065,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 15:00:00,33,EP_LineLeader_1,EP-0001,1,2022-06-08 01:06:00,30,W-150427,,
2065,2066,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 11:00:00,33,EP_LineLeader_1,EP-0001,1,2022-06-08 01:08:00,0,W-150427,,
2066,2067,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 11:00:00,33,EP_LineLeader_1,EP-0001,1,2022-06-08 01:10:00,60,W-150427,,
2067,2068,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 09:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:12:00,0,W-150427,,
2068,2069,Items-EP-02518400-IN,2022-06-08,G,EP-0001,1900-01-01 11:00:00,34,EP_LineLeader_1,EP-0001,1,2022-06-08 01:14:00,0,W-150427,,
2069,2070,Items-EE-06739822-CH,2022-06-08,G,EE-0001,1900-01-01 19:00:00,49,EE_LineLeader_1,EE-0001,4,2022-06-08 01:02:00,0,W-361138,,
2070,2071,Items-EE-06739822-CH,2022-06-08,G,EE-0001,1900-01-01 11:00:00,49,EE_LineLeader_1,EE-0001,4,2022-06-08 01:04:00,0,W-361138,,
2071,2072,Items-EE-06739822-CH,2022-06-08,G,EE-0001,1900-01-01 18:00:00,49,EE_LineLeader_1,EE-0001,4,2022-06-08 01:06:00,60,W-361138,,
2072,2073,Items-EE-06739822-CH,2022-06-08,G,EE-0001,1900-01-01 10:00:00,50,EE_LineLeader_1,EE-0001,4,2022-06-08 01:08:00,30,W-361138,,
2073,2074,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 15:00:00,35,EP_LineLeader_1,EP-0001,1,2022-06-08 01:02:00,0,W-440161,,
2074,2075,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 12:00:00,35,EP_LineLeader_1,EP-0001,1,2022-06-08 01:04:00,0,W-440161,,
2075,2076,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 18:00:00,35,EP_LineLeader_1,EP-0001,1,2022-06-08 01:06:00,60,W-440161,,
2076,2077,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 11:00:00,35,EP_LineLeader_1,EP-0001,1,2022-06-08 01:08:00,30,W-440161,,
2077,2078,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 15:00:00,35,EP_LineLeader_1,EP-0001,1,2022-06-08 01:10:00,60,W-440161,,
2078,2079,Items-EP-02043706-UK,2022-06-08,G,EP-0001,1900-01-01 15:00:00,36,EP_LineLeader_1,EP-0001,1,2022-06-08 01:12:00,0,W-440161,,
2079,2080,Items-TS-00223294-BR,2022-06-08,G,TS-0001,1900-01-01 12:00:00,57,TS_LineLeader_1,TS-0001,2,2022-06-08 01:02:00,0,W-546477,,
2080,2081,Items-TS-00223294-BR,2022-06-08,G,TS-0001,1900-01-01 19:00:00,57,TS_LineLeader_1,TS-0001,2,2022-06-08 01:04:00,60,W-546477,,
2081,2082,Items-TS-00223294-BR,2022-06-08,G,TS-0001,1900-01-01 19:00:00,57,TS_LineLeader_1,TS-0001,2,2022-06-08 01:06:00,60,W-546477,,
2082,2083,Items-TS-00223294-BR,2022-06-08,G,TS-0001,1900-01-01 17:00:00,58,TS_LineLeader_1,TS-0001,2,2022-06-08 01:08:00,0,W-546477,,
2083,2084,Items-SB-00509063-CH,2022-06-08,G,SB-0001,1900-01-01 19:00:00,65,SB_LineLeader_1,SB-0001,3,2022-06-08 01:02:00,60,W-901280,,
2084,2085,Items-SB-00509063-CH,2022-06-08,G,SB-0001,1900-01-01 17:00:00,66,SB_LineLeader_1,SB-0001,3,2022-06-08 01:04:00,0,W-901280,,
